effects,name,pageUrl
Dry Eyes; Relaxed; Sleepy; Uplifted,The Sheriff,https://www.leafly.com/hybrid/the-sheriff
Uplifted; Energetic; Talkative; Relaxed; Happy,The Third Dimension,https://www.leafly.com/hybrid/the-third-dimension
Relaxed; Happy; Uplifted; Euphoric; Creative,The Truth,https://www.leafly.com/hybrid/the-truth
Happy; Uplifted; Euphoric; Relaxed; Aroused,The Void,https://www.leafly.com/hybrid/the-void
Relaxed; Happy; Euphoric; Uplifted; Creative,The White,https://www.leafly.com/hybrid/the-white
Happy; Relaxed; Euphoric; Uplifted; Hungry,Thin Mint Girl Scout Cookies,https://www.leafly.com/hybrid/thin-mint
Creative; Energetic; Euphoric; Uplifted; Hungry,Think Different,https://www.leafly.com/hybrid/think-different
Energetic; Hungry; Happy; Euphoric; Creative,Tickle Kush,https://www.leafly.com/hybrid/tickle-kush
Hungry; Giggly; Relaxed; Happy; Energetic,Tiger Woods,https://www.leafly.com/hybrid/tiger-woods
Euphoric; Happy; Relaxed; Creative; Sleepy,Tokyo OG,https://www.leafly.com/hybrid/tokyo-og
Energetic; Relaxed; Happy; Creative; Focused,Tommy's Home Grown,https://www.leafly.com/hybrid/tommys-home-grown
Happy; Hungry; Euphoric; Energetic; Tingly,Toxic Punch,https://www.leafly.com/hybrid/toxic-punch
Happy; Euphoric; Relaxed; Uplifted; Creative,Trainwreck,https://www.leafly.com/hybrid/trainwreck
Happy; Creative; Relaxed; Uplifted; Energetic,Tree of Life,https://www.leafly.com/hybrid/tree-of-life
Euphoric; Relaxed; Sleepy; Uplifted; Hungry,Tres Dawg,https://www.leafly.com/hybrid/tres-dawg
Focused; Happy; Uplifted; Energetic; Creative,Trident,https://www.leafly.com/hybrid/trident
Hungry; Euphoric; Relaxed; Uplifted; Tingly,Trifecta,https://www.leafly.com/hybrid/trifecta
Happy; Focused; Relaxed; Euphoric; Creative,Tropical Tang,https://www.leafly.com/hybrid/tropical-tang
Euphoric; Happy; Giggly; Energetic; Aroused,Tropicali,https://www.leafly.com/hybrid/tropicali
Energetic; Happy; Talkative; Giggly; Relaxed,Truth Serum,https://www.leafly.com/hybrid/truth-serum
Euphoric; Happy; Uplifted; Aroused; Energetic,Turbo Mind Warp,https://www.leafly.com/hybrid/turbo-mind-warp
Relaxed; Uplifted; Happy; Energetic; Creative,Tutti Frutti,https://www.leafly.com/hybrid/tutti-frutti
Relaxed; Happy; Uplifted; Hungry; Euphoric,UK Cheese,https://www.leafly.com/hybrid/uk-cheese
Euphoric; Happy; Energetic; Focused; Creative,Ultra Sonja,https://www.leafly.com/hybrid/ultra-sonja
Relaxed; Happy; Hungry; Euphoric; Dry Eyes,VCDC,https://www.leafly.com/hybrid/vcdc
Relaxed; Focused; Creative; Happy; Euphoric,Valentine X,https://www.leafly.com/hybrid/valentine-x
Euphoric; Relaxed; Focused; Dizzy; Dry Eyes,Valley Ghash,https://www.leafly.com/hybrid/valley-ghash
Relaxed; Euphoric; Creative; Uplifted; Sleepy,Valley Girl,https://www.leafly.com/hybrid/valley-girl
Relaxed; Tingly; Euphoric; Happy; Uplifted,Venom OG,https://www.leafly.com/hybrid/venom-og
Euphoric; Hungry; Relaxed; Sleepy; Creative,Venus OG,https://www.leafly.com/hybrid/venus-og
Happy; Energetic; Focused; Hungry; Uplifted,Verde Electric,https://www.leafly.com/hybrid/verde-electric
Happy; Relaxed; Euphoric; Uplifted; Energetic,Violet Delight,https://www.leafly.com/hybrid/violet-delight
Creative; Euphoric; Hungry; Tingly,Waldo,https://www.leafly.com/hybrid/waldo
Happy; Relaxed; Sleepy; Creative; Dry Mouth,Wally OG,https://www.leafly.com/hybrid/wally-og
Happy; Giggly; Creative; Hungry; Uplifted,Walrus Kush,https://www.leafly.com/hybrid/walrus-kush
Relaxed; Happy; Uplifted; Focused; Euphoric,Wappa,https://www.leafly.com/hybrid/wappa
Relaxed; Happy; Giggly; Tingly; Hungry,Warlock,https://www.leafly.com/hybrid/warlock
Euphoric; Energetic; Happy; Creative; Focused,Wellness OG,https://www.leafly.com/hybrid/wellness-og
Relaxed; Happy; Euphoric; Uplifted; Hungry,White Cheese,https://www.leafly.com/hybrid/white-cheese
Happy; Energetic; Uplifted; Talkative; Focused,White Dawg,https://www.leafly.com/hybrid/white-dawg
Uplifted; Euphoric; Relaxed; Happy; Energetic,White Diesel,https://www.leafly.com/hybrid/white-diesel
Happy; Uplifted; Relaxed; Sleepy; Euphoric,White Elephant,https://www.leafly.com/hybrid/white-elephant
Relaxed; Happy; Euphoric; Creative; Aroused,White Fire Alien OG,https://www.leafly.com/hybrid/white-fire-alien-og
Happy; Relaxed; Uplifted; Euphoric; Creative,White Fire OG,https://www.leafly.com/hybrid/white-fire-og
Euphoric; Happy; Uplifted; Relaxed; Focused,White Gold,https://www.leafly.com/hybrid/white-gold
Uplifted; Happy; Relaxed; Focused; Euphoric,White Knight,https://www.leafly.com/hybrid/white-knight
Happy; Euphoric; Relaxed; Uplifted; Focused,White Lavender,https://www.leafly.com/hybrid/white-lavender
Relaxed; Happy; Euphoric; Uplifted; Hungry,White Lightning,https://www.leafly.com/hybrid/white-lightning
Relaxed; Euphoric; Happy; Hungry; Sleepy,White Lotus,https://www.leafly.com/hybrid/white-lotus
Happy; Hungry; Euphoric; Giggly; Creative,White Queen,https://www.leafly.com/hybrid/white-queen
Focused; Relaxed; Happy; Energetic; Euphoric,White Romulan,https://www.leafly.com/hybrid/white-romulan
Happy; Relaxed; Uplifted; Euphoric; Creative,White Russian,https://www.leafly.com/hybrid/white-russian
Relaxed; Euphoric; Aroused; Uplifted; Happy,White Siberian,https://www.leafly.com/hybrid/white-siberian
Uplifted; Happy; Euphoric; Relaxed; Sleepy,White Skunk,https://www.leafly.com/hybrid/white-skunk
Uplifted; Happy; Talkative; Energetic; Focused,White Slipper,https://www.leafly.com/hybrid/white-slipper
Creative; Energetic; Focused; Hungry; Talkative,White Smurf,https://www.leafly.com/hybrid/white-smurf
Relaxed; Happy; Euphoric; Sleepy; Hungry,White Urkle,https://www.leafly.com/hybrid/white-urkle
Uplifted; Relaxed; Focused; Euphoric; Hungry,White Walker Kush,https://www.leafly.com/hybrid/white-walker-kush
Creative; Dry Eyes; Dry Mouth; Energetic; Euphoric,White Walrus,https://www.leafly.com/hybrid/white-walrus
Happy; Euphoric; Relaxed; Uplifted; Creative,White Widow,https://www.leafly.com/hybrid/white-widow
Relaxed; Creative; Focused; Happy; Euphoric,White Zombie,https://www.leafly.com/hybrid/white-zombie
Euphoric; Creative; Energetic; Focused; Happy,Whiteout,https://www.leafly.com/hybrid/whiteout
Uplifted; Euphoric; Happy; Creative; Energetic,Wonder Haze,https://www.leafly.com/hybrid/wonder-haze
Happy; Euphoric; Uplifted; Relaxed; Energetic,Wonder Woman,https://www.leafly.com/hybrid/wonder-woman
Happy; Uplifted; Euphoric; Energetic; Giggly,Wonka's Bubblicious,https://www.leafly.com/Hybrid/wonka-s-bubbilicious
Uplifted; Happy; Euphoric; Talkative; Hungry,Wreckage,https://www.leafly.com/hybrid/wreckage
,X-File,https://www.leafly.com/hybrid/x-file
Relaxed; Euphoric; Uplifted; Happy; Aroused,X-Files,https://www.leafly.com/hybrid/x-files
Euphoric; Happy; Hungry; Relaxed; Uplifted,X-tra Chz,https://www.leafly.com/hybrid/x-tra-chz
Happy; Uplifted; Euphoric; Energetic; Creative,XJ-13,https://www.leafly.com/hybrid/xj-13
Creative; Euphoric; Happy; Uplifted; Tingly,Yogi Diesel,https://www.leafly.com/hybrid/yogi-diesel
Relaxed; Sleepy; Happy; Aroused; Uplifted,Yummy,https://www.leafly.com/hybrid/yummy
Hungry; Happy; Energetic; Focused; Relaxed,Zen,https://www.leafly.com/hybrid/zen
Euphoric; Relaxed; Uplifted; Happy; Sleepy,Zeus OG,https://www.leafly.com/hybrid/zeus-og
Relaxed; Happy; Euphoric; Sleepy; Uplifted,303 OG,https://www.leafly.com/indica/303-og
Relaxed; Happy; Euphoric; Sleepy; Hungry,3X Crazy,https://www.leafly.com/indica/3x-crazy
Relaxed; Hungry; Focused; Sleepy; Happy,8 Ball Kush,https://www.leafly.com/indica/8-ball-kush
Relaxed; Sleepy; Happy; Euphoric; Uplifted,9 Pound Hammer,https://www.leafly.com/indica/9-pound-hammer
Happy; Uplifted; Tingly; Dry Mouth; Euphoric,A-10,https://www.leafly.com/indica/a-10
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Abusive OG,https://www.leafly.com/indica/abusive-og
Relaxed; Happy; Sleepy; Hungry; Uplifted,Ace Killer OG,https://www.leafly.com/indica/ace-killer-og
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Ace of Spades,https://www.leafly.com/indica/ace-of-spades
Uplifted; Happy; Giggly; Relaxed; Talkative,Afghan Big Bud,https://www.leafly.com/indica/afghan-big-bud
Sleepy; Relaxed; Dry Mouth; Energetic; Creative,Afghan Hawaiian,https://www.leafly.com/indica/afghan-hawaiian
Relaxed; Sleepy; Euphoric; Happy; Hungry,Afghan Kush,https://www.leafly.com/indica/afghan-kush
Happy; Sleepy; Hungry; Dry Mouth; Giggly,Afghan Skunk,https://www.leafly.com/indica/afghan-skunk
Aroused; Dry Eyes; Dry Mouth; Euphoric; Focused,Afghan Sour Kush,https://www.leafly.com/indica/afghan-sour-kush
Relaxed; Sleepy; Happy; Euphoric; Hungry,Afghani,https://www.leafly.com/indica/afghani
Relaxed; Creative; Euphoric; Happy; Uplifted,Afghani Bullrider,https://www.leafly.com/indica/afgahni-bullrider
Relaxed; Sleepy; Hungry; Creative; Uplifted,Afghani CBD,https://www.leafly.com/indica/afghani-cbd
Euphoric; Happy; Creative; Focused; Giggly,Afghooey,https://www.leafly.com/indica/afghooey
Relaxed; Sleepy; Happy; Euphoric; Hungry,Afgoo,https://www.leafly.com/indica/afgoo
Relaxed; Happy; Sleepy; Euphoric; Hungry,Afgooey,https://www.leafly.com/indica/afgooey
Relaxed; Happy; Uplifted; Euphoric; Sleepy,Alien Dawg,https://www.leafly.com/indica/alien-dawg
Relaxed; Euphoric; Uplifted; Happy; Creative,Alien Kush,https://www.leafly.com/indica/alien-kush
Happy; Uplifted; Relaxed,Alpine Star,https://www.leafly.com/indica/alpine-star
Relaxed; Happy; Hungry; Tingly; Sleepy,American Kush,https://www.leafly.com/indica/american-kush
Euphoric; Aroused; Relaxed; Focused; Creative,Americano,https://www.leafly.com/indica/americano
Anxious; Aroused; Dizzy; Dry Eyes; Dry Mouth,Ancient Kush,https://www.leafly.com/indica/ancient-kush
Relaxed; Happy; Euphoric; Tingly; Hungry,Ancient OG,https://www.leafly.com/indica/ancient-og
Relaxed; Uplifted; Happy; Euphoric; Sleepy,Anesthesia,https://www.leafly.com/indica/anesthesia
Happy; Relaxed; Aroused; Sleepy; Focused,Argyle,https://www.leafly.com/indica/argyle
Dry Mouth; Happy; Relaxed; Talkative; Uplifted,Athabasca,https://www.leafly.com/indica/athabasca
Relaxed; Sleepy; Uplifted; Happy; Talkative,Aurora Borealis,https://www.leafly.com/indica/aurora-borealis
Relaxed; Sleepy; Euphoric; Hungry; Happy,Aurora Indica,https://www.leafly.com/indica/aurora-indica
Relaxed; Happy; Euphoric; Energetic; Uplifted,B-52,https://www.leafly.com/indica/b-52
Dry Mouth; Relaxed; Sleepy; Happy; Tingly,B.B. King,https://www.leafly.com/indica/bb-king
Aroused; Headache; Sleepy; Happy; Euphoric,BC Sweet Tooth,https://www.leafly.com/indica/bc-sweet-tooth
Euphoric; Aroused; Dry Mouth; Giggly; Happy,Bakerstreet,https://www.leafly.com/indica/bakerstreet
Relaxed; Talkative; Giggly; Happy; Uplifted,Banana Candy,https://www.leafly.com/indica/banana-candy
Relaxed; Sleepy; Tingly; Uplifted; Creative,Barbara Bud,https://www.leafly.com/indica/barbara-bud
Euphoric; Relaxed; Happy; Uplifted; Energetic,Beastmode 2.0,https://www.leafly.com/indica/beast-mode-20
Sleepy; Happy; Relaxed; Tingly; Uplifted,Bedica,https://www.leafly.com/indica/bedica
Relaxed; Sleepy; Euphoric; Focused; Happy,Berry Noir,https://www.leafly.com/indica/berry-noir
Relaxed; Happy; Euphoric; Uplifted; Focused,Berry White,https://www.leafly.com/Indica/0bf3f759-186e-4dad-89d0-e0fc7598ac53
Euphoric; Relaxed,Bhang 007 OG,https://www.leafly.com/indica/bhang-007-og
,Bhang Afghan Kush,https://www.leafly.com/indica/bhang-afghan-kush
,Bhang Afghooey,https://www.leafly.com/indica/bhang-afghooey
Dry Mouth; Relaxed; Tingly; Aroused; Creative,Bhang Afgoo,https://www.leafly.com/indica/bhang-afgoo
Relaxed; Sleepy; Tingly,Bhang Black Domina,https://www.leafly.com/indica/bhang-black-domina
Happy; Focused; Relaxed; Creative; Dry Mouth,Bhang Blackberry Kush,https://www.leafly.com/indica/bhang-blackberry-kush
Happy; Relaxed; Sleepy,Bhang Bubba Kush,https://www.leafly.com/indica/bhang-bubba-kush
,Bhang Cherry Kola,https://www.leafly.com/indica/bhang-cherry-kola
,Bhang Darth Vader OG,https://www.leafly.com/indica/bhang-darth-vader-og
Dry Eyes; Dry Mouth; Euphoric; Focused; Giggly,Bhang Diablo OG,https://www.leafly.com/indica/bhang-diablo-og
,Bhang Diamond OG,https://www.leafly.com/indica/bhang-diamond-og
Happy; Aroused; Euphoric; Dry Mouth; Giggly,Bhang Granddaddy Purple,https://www.leafly.com/indica/bhang-granddaddy-purple
,Bhang Grape Ape,https://www.leafly.com/indica/bhang-grape-ape
,Bhang Humboldt Reserve,https://www.leafly.com/indica/bhang-humboldt-reserve
,Bhang Jupiter OG,https://www.leafly.com/indica/bhang-jupiter-og
Relaxed; Uplifted; Dizzy; Dry Eyes; Dry Mouth,Bhang King's Kush,https://www.leafly.com/indica/bhang-kings-kush
,Bhang LA Confidential,https://www.leafly.com/indica/bhang-la-confidential
Euphoric; Relaxed; Creative; Giggly,Bhang Lavender Kush,https://www.leafly.com/indica/bhang-lavender-kush
,Bhang MK Ultra,https://www.leafly.com/indica/bhang-mk-ultra
Relaxed; Creative; Dry Mouth; Giggly; Uplifted,Bhang Mango OG,https://www.leafly.com/indica/bhang-mango-og
,Bhang Master Kush,https://www.leafly.com/indica/bhang-master-kush
,Bhang Mercury OG,https://www.leafly.com/indica/bhang-mercury-og
Euphoric; Giggly; Happy; Relaxed; Tingly,Bhang Mr. Nice,https://www.leafly.com/indica/bhang-mr-nice
,Bhang Neptune OG,https://www.leafly.com/indica/bhang-neptune-og
Happy; Relaxed; Euphoric; Uplifted; Creative,Bhang Northern Lights,https://www.leafly.com/indica/bhang-northern-lights
Aroused; Dizzy; Dry Eyes; Dry Mouth; Euphoric,Bhang Ogre,https://www.leafly.com/indica/bhang-ogre
Happy; Relaxed; Euphoric; Focused; Uplifted,Bhang Perfecto Indica,https://www.leafly.com/indica/bhang-perfecto-indica
,Bhang Platinum Kush,https://www.leafly.com/indica/bhang-platinum-kush
,Bhang Platinum OG,https://www.leafly.com/indica/bhang-platinum-og
Euphoric; Tingly; Happy; Relaxed; Anxious,Bhang Purple Erkle,https://www.leafly.com/indica/bhang-purple-erkle
,Bhang Purple Kush,https://www.leafly.com/indica/bhang-purple-kush
,Bhang Purple Nepal,https://www.leafly.com/indica/bhang-purple-nepal
,Bhang Romulan,https://www.leafly.com/indica/bhang-romulan
,Bhang Seattle Blue,https://www.leafly.com/indica/bhang-seattle-blue
Anxious; Dry Eyes; Dry Mouth; Headache; Paranoid,Bhang Sensi Star,https://www.leafly.com/indica/bhang-sensi-star
,Bhang Shark Shock,https://www.leafly.com/indica/bhang-shark-shock
Happy; Relaxed; Talkative; Tingly,Bhang Super Skunk,https://www.leafly.com/indica/bhang-super-skunk
,Bhang Triple Berry Goo,https://www.leafly.com/indica/bhang-triple-berry-goo
,Bhang True OG,https://www.leafly.com/indica/bhang-true-og
,Bhang Yoda OG,https://www.leafly.com/indica/bhang-yoda-og
Happy; Relaxed; Euphoric; Sleepy; Creative,Big Bang,https://www.leafly.com/indica/big-bang
Sleepy; Happy; Relaxed; Hungry; Euphoric,Big Bud,https://www.leafly.com/indica/big-bud
Relaxed; Euphoric; Focused; Happy; Sleepy,Big White,https://www.leafly.com/indica/big-white
Relaxed; Euphoric; Creative; Uplifted; Energetic,Big Wreck,https://www.leafly.com/indica/big-wreck
Relaxed; Sleepy; Happy; Euphoric; Hungry,Black '84,https://www.leafly.com/indica/black-84
Tingly; Relaxed; Sleepy; Giggly; Uplifted,Black Bubba,https://www.leafly.com/indica/black-bubba
Relaxed; Euphoric; Happy; Uplifted; Sleepy,Black Cherry OG,https://www.leafly.com/indica/black-cherry-og
Relaxed; Euphoric; Sleepy; Happy; Hungry,Black Diamond,https://www.leafly.com/indica/black-diamond
Relaxed; Sleepy; Happy; Hungry; Euphoric,Black Domina,https://www.leafly.com/indica/black-domina
Relaxed; Sleepy; Hungry; Happy; Euphoric,Black Ice,https://www.leafly.com/indica/black-ice
Relaxed; Sleepy; Happy; Euphoric; Tingly,Black Label Kush,https://www.leafly.com/indica/black-label-kush
Euphoric; Energetic; Focused; Relaxed; Uplifted,Black Lime Special Reserve,https://www.leafly.com/indica/black-lime-special-reserve
Relaxed; Sleepy; Happy; Euphoric; Uplifted,Black Mamba,https://www.leafly.com/indica/black-mamba
Euphoric; Relaxed; Happy; Hungry; Sleepy,Black Russian,https://www.leafly.com/indica/black-russian
Sleepy; Hungry; Relaxed; Euphoric; Energetic,Blackberry Hashplant,https://www.leafly.com/indica/blackberry-hashplant
Relaxed; Sleepy; Happy; Euphoric; Hungry,Blackberry Kush,https://www.leafly.com/indica/blackberry-kush
Relaxed; Happy; Giggly; Aroused; Hungry,Blackberry Rhino,https://www.leafly.com/indica/blackberry-rhino
Euphoric; Happy; Relaxed; Creative; Giggly,Blackberry x Blueberry,https://www.leafly.com/indica/blackberry-x-blueberry
Relaxed; Euphoric; Sleepy; Happy; Hungry,Blackwater,https://www.leafly.com/indica/blackwater
Relaxed; Happy; Tingly; Euphoric; Giggly,Blue Afghani,https://www.leafly.com/indica/blue-afghani
Relaxed; Euphoric; Happy; Uplifted; Sleepy,Blue Alien,https://www.leafly.com/indica/blue-alien
Happy; Energetic; Relaxed; Euphoric; Sleepy,Blue Bastard,https://www.leafly.com/indica/blue-bastard
Relaxed; Dry Mouth; Sleepy; Energetic; Happy,Blue Blood,https://www.leafly.com/indica/blue-blood
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Blue Cheese,https://www.leafly.com/indica/blue-cheese
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Blue Diamond,https://www.leafly.com/indica/blue-diamond
Euphoric; Relaxed; Happy; Uplifted; Tingly,Blue Dynamite,https://www.leafly.com/indica/blue-dynamite
Relaxed; Sleepy; Euphoric; Happy; Tingly,Blue God,https://www.leafly.com/indica/blue-god
Relaxed; Uplifted; Happy; Euphoric; Creative,Blue Knight,https://www.leafly.com/indica/blue-knight
Headache,Blue Kripple,https://www.leafly.com/indica/blue-kripple
Uplifted; Happy; Relaxed; Energetic; Euphoric,Blue Lights,https://www.leafly.com/indica/blue-lights
Relaxed; Hungry; Sleepy; Happy; Creative,Blue Monster,https://www.leafly.com/indica/blue-monster
Relaxed; Happy; Uplifted; Aroused; Euphoric,Blue Moonshine,https://www.leafly.com/indica/blue-moonshine
Sleepy; Relaxed; Giggly; Euphoric; Happy,Blue Mystic,https://www.leafly.com/indica/blue-mystic
Relaxed; Uplifted; Euphoric; Creative; Happy,Blue Power,https://www.leafly.com/indica/blue-power
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Blueberry,https://www.leafly.com/indica/blueberry
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Blueberry Kush,https://www.leafly.com/indica/blueberry-kush
Happy; Euphoric; Relaxed; Uplifted; Creative,Blueberry Skunk,https://www.leafly.com/indica/blueberry-skunk
Euphoric; Talkative; Uplifted; Happy; Giggly,Blueberry Waltz,https://www.leafly.com/indica/blueberry-waltz
Sleepy; Hungry; Happy; Dry Mouth; Creative,Brains Damage,https://www.leafly.com/indica/brains-damage
Happy; Relaxed; Sleepy; Euphoric; Hungry,Brand X,https://www.leafly.com/indica/brand-x
,Bronze Whaler,https://www.leafly.com/indica/bronze-whaler
Relaxed; Sleepy; Happy; Euphoric; Hungry,Bubba Kush,https://www.leafly.com/indica/bubba-kush
Relaxed; Sleepy; Euphoric; Happy; Hungry,Bubba OG,https://www.leafly.com/indica/bubba-og
Relaxed; Euphoric; Happy; Tingly; Dry Mouth,Bubba's Gift,https://www.leafly.com/indica/bubbas-gift
Relaxed; Sleepy; Hungry; Tingly; Creative,Bubble Cheese,https://www.leafly.com/indica/bubble-cheese
Relaxed; Happy; Euphoric; Hungry; Uplifted,Bubblegum Kush,https://www.leafly.com/indica/bubblegum-kush
Happy; Relaxed; Euphoric; Creative; Sleepy,Buddha Tahoe,https://www.leafly.com/indica/buddha-tahoe
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Buddha's Sister,https://www.leafly.com/indica/buddhas-sister
Relaxed; Euphoric; Uplifted; Sleepy; Happy,Burkle,https://www.leafly.com/indica/burkle
Relaxed; Sleepy; Euphoric; Happy; Talkative,Butterscotch,https://www.leafly.com/indica/butterscotch
Relaxed; Uplifted; Happy; Focused; Talkative,CBD Critical Cure,https://www.leafly.com/indica/cbd-critical-cure
Relaxed; Happy; Tingly; Creative; Hungry,CBD Shark,https://www.leafly.com/indica/cbd-shark
Anxious; Dry Mouth; Giggly; Happy; Headache,CHR Super OG,https://www.leafly.com/indica/chr-super-og
Relaxed; Energetic; Happy; Euphoric; Sleepy,Cactus,https://www.leafly.com/indica/cactus
Relaxed; Euphoric; Hungry; Happy; Uplifted,Cadillac Purple,https://www.leafly.com/indica/cadillac-purple
Relaxed; Creative; Happy; Energetic; Talkative,California Grapefruit,https://www.leafly.com/indica/california-grapefruit
Relaxed; Euphoric; Hungry; Talkative; Focused,Candy Cane,https://www.leafly.com/indica/candy-cane
Aroused; Euphoric; Uplifted,CannaSutra,https://www.leafly.com/indica/cannasutra
Happy; Hungry; Relaxed; Sleepy; Uplifted,Capers,https://www.leafly.com/indica/capers
Aroused,Caramella,https://www.leafly.com/indica/caramella
Euphoric; Sleepy; Hungry; Relaxed; Tingly,Cascadia Kush,https://www.leafly.com/indica/cascadia-kush
Relaxed; Euphoric; Happy; Talkative; Uplifted,Chem Scout,https://www.leafly.com/indica/chem-scout
Relaxed; Sleepy; Hungry; Dry Mouth; Uplifted,Chemo,https://www.leafly.com/indica/chemo
Relaxed; Euphoric; Hungry; Happy; Uplifted,Cherry Kola,https://www.leafly.com/indica/cherry-kola
Happy; Relaxed; Euphoric; Hungry; Uplifted,China Yunnan,https://www.leafly.com/indica/china-yunnan
Relaxed; Sleepy; Uplifted; Euphoric; Happy,Chocolate Chunk,https://www.leafly.com/indica/chocolate-chunk
Relaxed; Euphoric; Uplifted; Happy; Hungry,Chocolope Kush,https://www.leafly.com/indica/chocolate-kush
Relaxed; Happy; Euphoric; Sleepy; Dry Eyes,Chronic Thunder,https://www.leafly.com/indica/chronic-thunder
Relaxed; Sleepy; Happy; Euphoric; Uplifted,Church OG,https://www.leafly.com/indica/church-og
Relaxed; Focused; Sleepy; Dry Eyes; Dry Mouth,Colorado Bubba,https://www.leafly.com/indica/colorado-bubba
Happy; Euphoric; Relaxed; Hungry; Focused,Confidential Cheese,https://www.leafly.com/indica/confidential-cheese
Relaxed; Sleepy; Happy; Giggly; Euphoric,Conspiracy Kush,https://www.leafly.com/indica/conspiracy-kush
Relaxed; Sleepy; Euphoric; Happy; Tingly,Cookies Kush,https://www.leafly.com/indica/cookies-kush
Relaxed; Happy; Focused; Euphoric; Uplifted,Copper Kush,https://www.leafly.com/indica/copper-kush
Relaxed; Sleepy; Hungry; Euphoric; Happy,Corleone Kush,https://www.leafly.com/indica/corleone-kush
Relaxed; Uplifted; Sleepy; Euphoric; Hungry,Cornbread,https://www.leafly.com/indica/cornbread
Relaxed; Sleepy; Happy; Hungry; Talkative,Cream Caramel,https://www.leafly.com/indica/cream-caramel
Relaxed; Happy; Uplifted; Euphoric; Giggly,Critical Hog,https://www.leafly.com/indica/critical-hog
Relaxed; Euphoric; Happy; Sleepy; Hungry,Critical Kush,https://www.leafly.com/indica/critical-kush
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Critical Mass,https://www.leafly.com/indica/critical-mass
Relaxed; Sleepy; Dry Mouth; Euphoric; Tingly,Critical Sensi Star,https://www.leafly.com/indica/critical-sensi-star
Creative; Focused; Hungry; Relaxed; Euphoric,Crosswalker,https://www.leafly.com/indica/crosswalker
Happy; Relaxed; Euphoric; Tingly; Sleepy,Crouching Tiger Hidden Alien,https://www.leafly.com/indica/crouching-tiger-hidden-alien
Relaxed; Happy; Sleepy; Euphoric; Uplifted,Crown OG,https://www.leafly.com/indica/crown-og
,Crystalberry,https://www.leafly.com/indica/crystalberry
Creative; Happy; Energetic; Relaxed; Talkative,Cuvee,https://www.leafly.com/indica/cuvee
Relaxed; Happy; Euphoric; Sleepy; Uplifted,DJ Short Blueberry,https://www.leafly.com/indica/dj-short-blueberry
Relaxed; Uplifted; Happy; Creative; Euphoric,Dank Schrader,https://www.leafly.com/indica/dank-schrader
Euphoric; Tingly; Relaxed; Energetic; Uplifted,Danky Doodle,https://www.leafly.com/indica/double-d
Relaxed; Euphoric; Sleepy; Happy; Uplifted,Dark Side of the Moon,https://www.leafly.com/indica/dark-side-of-the-moon
Relaxed; Sleepy; Happy; Tingly; Euphoric,Dark Star,https://www.leafly.com/indica/dark-star
Relaxed; Sleepy; Euphoric; Hungry; Happy,Darth Vader OG,https://www.leafly.com/indica/darth-vader-og
Relaxed; Sleepy; Euphoric; Happy; Hungry,Death Bubba,https://www.leafly.com/indica/death-bubba
Relaxed; Euphoric; Happy; Sleepy; Uplifted,Death Star,https://www.leafly.com/indica/death-star
Happy; Relaxed; Sleepy; Euphoric; Hungry,Death Star OG,https://www.leafly.com/indica/deathstar-og
Relaxed; Happy; Uplifted; Sleepy; Euphoric,Deep Chunk,https://www.leafly.com/indica/deep-chunk
Relaxed; Euphoric; Happy; Sleepy; Hungry,Deep Purple,https://www.leafly.com/indica/deep-purple
Happy; Dry Mouth; Creative; Sleepy; Energetic,Denver Maple,https://www.leafly.com/indica/denver-maple
Euphoric; Tingly; Relaxed; Happy; Uplifted,Devil Fruit,https://www.leafly.com/indica/devil-fruit
Relaxed; Sleepy; Euphoric; Happy; Tingly,Diablo,https://www.leafly.com/indica/diablo
Sleepy; Relaxed; Euphoric; Happy; Hungry,Diamond OG,https://www.leafly.com/indica/diamond-og
Relaxed; Sleepy; Uplifted; Tingly; Euphoric,Digweed,https://www.leafly.com/indica/digweed
Sleepy; Relaxed; Happy; Tingly; Uplifted,Domino,https://www.leafly.com/indica/domino
Relaxed; Euphoric; Giggly; Happy; Tingly,Dorit,https://www.leafly.com/indica/dorit
Relaxed; Happy; Euphoric; Sleepy; Dry Mouth,Double OG,https://www.leafly.com/indica/double-og
Relaxed; Creative; Euphoric; Uplifted; Hungry,Double Purple Doja,https://www.leafly.com/indica/double-purple-doja
Relaxed; Happy; Euphoric; Uplifted; Creative,Dr. Funk,https://www.leafly.com/indica/dr-funk
Relaxed; Sleepy; Hungry; Dry Mouth; Dizzy,Dream Berry,https://www.leafly.com/indica/dream-berry
Happy; Hungry; Relaxed; Sleepy; Creative,Durga Mata,https://www.leafly.com/indica/durga-mata
Euphoric; Relaxed; Happy; Hungry; Tingly,Dynamite,https://www.leafly.com/Indica/29aca226-23ba-4726-a4ab-f3bf68f2a3c4
Relaxed; Happy; Uplifted; Paranoid; Euphoric,Early Girl,https://www.leafly.com/indica/early-girl
