medical,name,pageUrl
Stress; Pain; Insomnia; Depression; Lack of Appetite,Whitewalker OG,https://www.leafly.com/indica/whitewalker-og
Stress; Pain; Depression; Lack of Appetite; Nausea,Willy's Wonder,https://www.leafly.com/indica/willys-wonder
Muscle Spasms; Fatigue; Stress; Pain; Insomnia,Wonder Woman OG,https://www.leafly.com/indica/wonderwoman-og
Insomnia; Pain; Headaches; Stress; Muscle Spasms,Woody Kush,https://www.leafly.com/indica/woody-kush
Eye Pressure; Depression; Stress; Lack of Appetite; Fatigue,XXX 420,https://www.leafly.com/indica/xxx-420
Insomnia; Pain; Stress; Depression; Lack of Appetite,XXX OG,https://www.leafly.com/indica/xxx-og
Insomnia; Stress; Pain; Depression; Lack of Appetite,Yoda OG,https://www.leafly.com/indica/yoda-og
Stress; Depression; Pain; Insomnia; Inflammation,Yumboldt,https://www.leafly.com/indica/yumboldt
Nausea; Stress; Inflammation; Fatigue; Insomnia,Zkittlez,https://www.leafly.com/indica/zkittlez
Pain; Insomnia; Muscle Spasms; Depression; Nausea,Zombie OG,https://www.leafly.com/indica/zombie-og
Muscle Spasms; Eye Pressure; Depression; Fatigue; Lack of Appetite,1024,https://www.leafly.com/sativa/1024
Inflammation; Muscle Spasms; Pain; Seizures; Cramps,3D CBD,https://www.leafly.com/sativa/3d-cbd
Pain; Stress; Depression; Fatigue; Inflammation,Acapulco Gold,https://www.leafly.com/sativa/acapulco-gold
Depression; Stress; Eye Pressure; Lack of Appetite; Insomnia,Aceh,https://www.leafly.com/sativa/aceh
,Afghan Cow,https://www.leafly.com/sativa/afghan-cow
Lack of Appetite; Depression; Fatigue; Stress; Headaches,African,https://www.leafly.com/sativa/african
Stress; Depression; Headaches; Nausea; Eye Pressure,Alaska,https://www.leafly.com/sativa/alaska
Stress; Depression; Headaches; Pain; Fatigue,Alaskan Ice,https://www.leafly.com/sativa/alaskan-ice
Stress; Depression; Pain; Fatigue; Headaches,Alaskan Thunder Fuck,https://www.leafly.com/sativa/alaskan-thunder-fuck
Stress; Depression; Fatigue; Headaches; Pain,Alice in Wonderland,https://www.leafly.com/sativa/alice-in-wonderland
Stress; Depression; Fatigue; Pain; Insomnia,Allen Wrench,https://www.leafly.com/sativa/allen-wrench
Pain; Nausea; Stress; Insomnia; Lack of Appetite,Aloha,https://www.leafly.com/sativa/aloha
Stress; Depression; Muscle Spasms; Pain; Headaches,Alpha Blue,https://www.leafly.com/sativa/alpha-blue
,Alpha Cow,https://www.leafly.com/sativa/alpha-cow
Dry Mouth,Alpha Express,https://www.leafly.com/sativa/alpha-express
Stress; Depression; Pain; Insomnia; Headaches,Amnesia,https://www.leafly.com/sativa/amnesia
Stress; Depression; Pain; Fatigue; Lack of Appetite,Amnesia Haze,https://www.leafly.com/sativa/amnesia-haze
Stress; Insomnia; Pain,Arabian Gold,https://www.leafly.com/sativa/arabian-gold
Depression; Stress; Eye Pressure; Pain; Insomnia,Arjan's Strawberry Haze,https://www.leafly.com/sativa/arjans-strawberry-haze
Lack of Appetite; Stress; Fatigue; Headaches; Muscle Spasms,Arjan's Ultra Haze #1,https://www.leafly.com/sativa/arjans-ultra-haze-1
Stress; Fatigue; Headaches; Inflammation; Depression,Asian Fantasy,https://www.leafly.com/sativa/asian-fantasy
Nausea; Fatigue; Depression; Lack of Appetite; Stress,Astroboy,https://www.leafly.com/sativa/astroboy
Depression; Eye Pressure; Stress,Atomical Haze,https://www.leafly.com/sativa/atomical-haze
Depression; Stress; Pain; Fatigue; Lack of Appetite,Bay 11,https://www.leafly.com/sativa/bay-11
Depression; Stress; Fatigue; Nausea; Pain,Bay Dream,https://www.leafly.com/sativa/bay-dream
Depression; Stress; Lack of Appetite; Nausea; Headaches,Berkeley,https://www.leafly.com/sativa/berkeley
,Bhang Aloha,https://www.leafly.com/sativa/bhang-aloha
,Bhang Arjan's Strawberry Haze,https://www.leafly.com/sativa/bhang-arjans-strawberry-haze
,Bhang Blackberry Haze,https://www.leafly.com/sativa/bhang-blackberry-haze
,Bhang Casey Jones,https://www.leafly.com/sativa/bhang-casey-jones
Depression; Lack of Appetite,Bhang Chiesel,https://www.leafly.com/sativa/bhang-chiesel
,Bhang Chocolate Thai,https://www.leafly.com/sativa/bhang-chocolate-thai
Depression; Fatigue; Stress,Bhang Chocolope,https://www.leafly.com/sativa/bhang-chocolope
,Bhang Colombian Gold,https://www.leafly.com/sativa/bhang-colombian-gold
Depression; Stress; Fatigue; Headaches; Inflammation,Bhang Durban Poison,https://www.leafly.com/sativa/bhang-durban-poison
,Bhang Green Crack,https://www.leafly.com/sativa/bhang-green-crack
,Bhang Harlequin,https://www.leafly.com/sativa/bhang-harlequin
,Bhang Hawaiian Haze,https://www.leafly.com/sativa/bhang-hawaiian-haze
,Bhang Haze,https://www.leafly.com/sativa/bhang-haze
,Bhang Hazewreck,https://www.leafly.com/sativa/bhang-hazewreck
,Bhang Island Sweet Skunk,https://www.leafly.com/sativa/bhang-island-sweet-skunk
,Bhang Jack Herer,https://www.leafly.com/sativa/bhang-jack-herer
,Bhang Kali Mist,https://www.leafly.com/sativa/bhang-kali-mist
,Bhang Lamb's Bread,https://www.leafly.com/sativa/bhang-lambs-bread
Depression; Nausea; Stress; Cramps; Fatigue,Bhang Lemon Haze,https://www.leafly.com/sativa/bhang-lemon-haze
Cramps; Depression; Fatigue; Headaches; Lack of Appetite,Bhang Maui Waui,https://www.leafly.com/sativa/bhang-maui-waui
Depression; Pain; Stress,Bhang Panama Red,https://www.leafly.com/sativa/bhang-panama-red
,Bhang Perfecto Sativa,https://www.leafly.com/sativa/bhang-perfecto-sativa
,Bhang Pineapple Thai,https://www.leafly.com/sativa/bhang-pineapple-thai
,Bhang Purple Haze,https://www.leafly.com/sativa/bhang-purple-haze
Dry Mouth,Bhang Sour Diesel,https://www.leafly.com/sativa/bhang-sour-diesel
Lack of Appetite; Stress,Bhang Strawberry Cough,https://www.leafly.com/sativa/bhang-strawberry-cough
,Bhang Strawberry Diesel,https://www.leafly.com/sativa/bhang-strawberry-diesel
,Bhang Super Lemon Haze,https://www.leafly.com/sativa/bhang-super-lemon-haze
Depression; Inflammation; Insomnia; Lack of Appetite; Pain,Bhang Super Silver Haze,https://www.leafly.com/sativa/bhang-super-silver-haze
Depression; Fatigue; Stress,Bhang Super Sour Diesel,https://www.leafly.com/sativa/bhang-super-sour-diesel
,Bhang Tangie,https://www.leafly.com/sativa/bhang-tangie
Stress; Depression; Fatigue; Pain; Headaches,Big Sur Holy Bud,https://www.leafly.com/sativa/big-sur-holy-bud
Depression; Lack of Appetite; Stress,Birds Eye,https://www.leafly.com/sativa/birds-eye
Stress; Headaches; Lack of Appetite; Muscle Spasms; Pain,Black Diesel,https://www.leafly.com/sativa/black-diesel
Stress; Depression; Fatigue; Lack of Appetite; Insomnia,Blackberry Diesel,https://www.leafly.com/sativa/blackberry-diesel
Depression; Pain; Fatigue; Lack of Appetite; Spasticity,Blackberry Haze,https://www.leafly.com/sativa/blackberry-haze
Stress; Depression; Lack of Appetite; Pain; Fatigue,Blackberry Lime Haze,https://www.leafly.com/sativa/blackberry-lime-haze
,Blucifer,https://www.leafly.com/sativa/blucifer
Nausea; Stress; Depression,Blue Bayou,https://www.leafly.com/sativa/blue-bayou
Stress; Depression; Fatigue; Lack of Appetite; Nausea,Blue Dot,https://www.leafly.com/sativa/blue-dot
Depression; Eye Pressure; Fatigue; Lack of Appetite; Spasticity,Blue Magic,https://www.leafly.com/sativa/blue-magic
,Blue Mountain Fire,https://www.leafly.com/sativa/blue-mountain-fire
Stress; Depression; Lack of Appetite; Pain; Fatigue,Blue Satellite,https://www.leafly.com/sativa/blue-satellite
Stress; Depression; Pain; Fatigue; Headaches,Blueberry Dream,https://www.leafly.com/sativa/blueberry-dream
Inflammation; Depression; Fatigue; Headaches; Nausea,Brainstorm Haze,https://www.leafly.com/sativa/brainstorm-haze
Depression; Pain; Lack of Appetite; Stress; Insomnia,Buddha Haze,https://www.leafly.com/sativa/buddha-haze
Depression; Headaches; Stress; Fatigue; Pain,Buffalo Bill,https://www.leafly.com/sativa/buffalo-bill
Pain; Stress; Depression; Fatigue; Insomnia,C13 Haze,https://www.leafly.com/sativa/c13-haze
Depression; Stress; Inflammation; Pain; Insomnia,CBD Mango Haze,https://www.leafly.com/sativa/cbd-mango-haze
Fatigue,Cambodian,https://www.leafly.com/sativa/cambodian
,Cambodian Haze,https://www.leafly.com/sativa/cambodian-haze
Depression; Stress; Fatigue; Pain; Lack of Appetite,Candy Jack,https://www.leafly.com/sativa/candy-jack
Stress; Depression; Pain; Headaches; Fatigue,Candyland,https://www.leafly.com/sativa/candyland
Stress; Depression; Fatigue; Headaches; Inflammation,Cannalope Haze,https://www.leafly.com/sativa/cannalope-haze
Pain; Lack of Appetite; Stress; Depression; Headaches,Caramelo,https://www.leafly.com/sativa/caramelo
Stress; Depression; Pain; Lack of Appetite; Insomnia,Casey Jones,https://www.leafly.com/sativa/casey-jones
Stress; Depression; Fatigue; Insomnia; Seizures,Cat Piss,https://www.leafly.com/sativa/cat-piss
Nausea; Stress; Cramps; Depression; Lack of Appetite,Catfish,https://www.leafly.com/sativa/catfish
,Central American,https://www.leafly.com/sativa/central-american
Lack of Appetite,Cerebro Haze,https://www.leafly.com/sativa/cerebro-haze
Pain; Stress; Depression; Fatigue; Muscle Spasms,Charlotte's Web,https://www.leafly.com/sativa/charlottes-web
Depression; Pain; Inflammation; Lack of Appetite; Stress,Chem's Sister,https://www.leafly.com/sativa/chems-sister
Stress; Pain; Nausea; Headaches; Depression,Chocolate Diesel,https://www.leafly.com/sativa/chocolate-diesel
Lack of Appetite; Insomnia; Stress; Nausea; Pain,Chocolate Fondue,https://www.leafly.com/sativa/chocolate-fondue
Depression; Stress; Pain; Insomnia; Nausea,Chocolate Thai,https://www.leafly.com/sativa/chocolate-thai
Stress; Headaches; Inflammation; Pain; Depression,Chocolate Thunder,https://www.leafly.com/sativa/chocolate-thunder
Stress; Depression; Pain; Fatigue; Headaches,Chocolope,https://www.leafly.com/sativa/chocolope
Stress; Depression; Pain; Fatigue; Nausea,Cinex,https://www.leafly.com/sativa/cinex
Stress; Headaches; Pain; Depression; Insomnia,Clementine,https://www.leafly.com/sativa/clementine
Pain; Stress; Depression; Insomnia; Nausea,Colombian Gold,https://www.leafly.com/sativa/colombian-gold
,Cosmic Collision,https://www.leafly.com/sativa/cosmic-collision
Stress; Fatigue; Depression; Pain; Inflammation,Cracker Jack,https://www.leafly.com/sativa/cracker-jack
Depression; Eye Pressure; Insomnia; Muscle Spasms; Stress,Critical Kali Mist,https://www.leafly.com/sativa/critical-kali-mist
Stress; Depression; Insomnia; Pain; Lack of Appetite,Crystal Coma,https://www.leafly.com/sativa/crystal-coma
Depression; Headaches; Nausea; Pain; Cramps,Damn Sour,https://www.leafly.com/sativa/damn-sour
Pain; Stress; Headaches; Lack of Appetite; Depression,Dance World,https://www.leafly.com/sativa/dance-world
Stress; Depression; Fatigue; Lack of Appetite; Pain,DelaHaze,https://www.leafly.com/sativa/delahaze
Depression; Stress; Headaches; Pain; Fatigue,Dirty Girl,https://www.leafly.com/sativa/dirty-girl
Stress; Insomnia; Nausea; Depression; Fatigue,Django,https://www.leafly.com/sativa/django
Fatigue,Doox,https://www.leafly.com/sativa/doox
Depression; Stress; Pain; Fatigue; Nausea,Double Diesel,https://www.leafly.com/sativa/double-diesel
Depression; Fatigue; Inflammation; Nausea; Stress,Doug's Varin,https://www.leafly.com/sativa/dougs-varin
Depression; Lack of Appetite; Pain; Stress; Nausea,Dr. Grinspoon,https://www.leafly.com/sativa/dr-grinspoon
Depression; Fatigue; Stress; Pain; Cramps,Dream Beaver,https://www.leafly.com/sativa/dream-beaver
Fatigue; Stress; Depression; Cramps; Headaches,Drizella,https://www.leafly.com/sativa/drizella
Stress; Depression; Pain; Fatigue; Headaches,Durban Poison,https://www.leafly.com/sativa/durban-poison
Depression; Stress; Nausea; Fatigue; Headaches,Dutch Dragon,https://www.leafly.com/sativa/dutch-dragon
Stress; Depression; Fatigue; Pain; Lack of Appetite,Dutch Hawaiian,https://www.leafly.com/sativa/dutch-hawaiian
,Early Pearl,https://www.leafly.com/sativa/early-pearl
Depression; Stress; Fatigue; Pain; Lack of Appetite,East Coast Sour Diesel,https://www.leafly.com/sativa/east-coast-sour-diesel
Depression; Stress; Fatigue,Electric Lemon G,https://www.leafly.com/sativa/electric-lemon-g
Stress; Pain; Depression; Insomnia; Lack of Appetite,Emerald Jack,https://www.leafly.com/sativa/emerald-jack
Stress; Depression; Pain; Lack of Appetite; Headaches,Euforia,https://www.leafly.com/sativa/euphoria
Depression; Stress; Fatigue; Headaches; Muscle Spasms,Fire Haze,https://www.leafly.com/sativa/fire-haze
Insomnia; Lack of Appetite; Pain; Stress; Cramps,Firewalker OG,https://www.leafly.com/sativa/firewalker-og
Pain; Inflammation; Depression; Stress; Fatigue,Frostbite,https://www.leafly.com/sativa/frostbite
Depression; Stress; Fatigue; Pain; Eye Pressure,Fruit Punch,https://www.leafly.com/sativa/fruit-punch
Muscle Spasms; Pain; Stress; Cramps; Depression,"G Stik ""Amarillo""",https://www.leafly.com/sativa/g-stik-amarillo
,"G Stik ""Rosado""",https://www.leafly.com/sativa/g-stik-rosado
Depression; Stress; Fatigue; Pain; Insomnia,Galactic Jack,https://www.leafly.com/sativa/galactic-jack
Depression; Stress; Fatigue; Pain; Headaches,Ghost Train Haze,https://www.leafly.com/sativa/ghost-train-haze
,Golden XTRX CO2 Dabbables,https://www.leafly.com/Sativa/golden-xtrx-co2-dabbables-s
Stress; Depression; Cramps; Fatigue; Headaches,Golden XTRX Oil Vaporizer Cartridge,https://www.leafly.com/Sativa/golden-xtrx-oil-vaporizer-cartridge-s
,Golden XTRX Personal Vaporizer Sativa,https://www.leafly.com/Sativa/golden-xtrx-personal-vaporizer-sativa
Stress; Depression; Nausea; Pain; Muscle Spasms,Goldwing,https://www.leafly.com/sativa/goldwing
Stress; Depression; Fatigue; Pain; Nausea,Grapefruit,https://www.leafly.com/sativa/grapefruit
Depression; Stress; Pain; Fatigue; Nausea,Grapefruit Haze,https://www.leafly.com/sativa/grapefruit-haze
Stress; Pain; Depression; Muscle Spasms; Fatigue,Great White Shark,https://www.leafly.com/sativa/white-shark
Pain; Stress; Inflammation; Depression; Fatigue,Green Candy,https://www.leafly.com/sativa/green-candy
Stress; Depression; Pain; Fatigue; Headaches,Green Crack,https://www.leafly.com/sativa/green-crack
Depression; Stress; Headaches; Lack of Appetite; Pain,Green Crack Extreme,https://www.leafly.com/sativa/green-crack-extreme
Stress; Fatigue; Pain; Nausea; Inflammation,Green Goblin,https://www.leafly.com/sativa/green-goblin
Depression; Stress; Lack of Appetite; Nausea; Muscle Spasms,Green Haze,https://www.leafly.com/sativa/green-haze
Depression; Stress; Insomnia; Pain; Lack of Appetite,Green Lantern,https://www.leafly.com/sativa/green-lantern
Pain; Stress; Inflammation; Depression; Headaches,Harlequin,https://www.leafly.com/sativa/harlequin
Pain; Nausea; Stress; Eye Pressure; Spasticity,Hashplant Haze,https://www.leafly.com/sativa/hashplant-haze
Stress; Depression; Fatigue; Lack of Appetite; Eye Pressure,Hawaiian,https://www.leafly.com/sativa/hawaiian
Stress; Nausea; Fatigue; Lack of Appetite; Pain,Hawaiian Diesel,https://www.leafly.com/sativa/hawaiian-diesel
Stress; Inflammation; Pain; Depression; Lack of Appetite,Hawaiian Dream,https://www.leafly.com/sativa/hawaiian-dream
Depression; Lack of Appetite; Stress; Fatigue; Pain,Hawaiian Haze,https://www.leafly.com/sativa/hawaiian-haze
Stress; Lack of Appetite; Depression; Pain; Headaches,Hawaiian Punch,https://www.leafly.com/sativa/hawaiian-punch
Stress; Depression; Fatigue; Pain; Headaches,Hawaiian Sativa,https://www.leafly.com/sativa/hawaiian-sativa
Depression; Stress; Fatigue; Pain; Muscle Spasms,Hawaiian Snow,https://www.leafly.com/sativa/hawaiian-snow
Stress; Depression; Pain; Fatigue; Muscle Spasms,Haze,https://www.leafly.com/sativa/haze
Insomnia; Nausea; Stress,Haze Mist,https://www.leafly.com/sativa/haze-mist
Stress; Depression; Lack of Appetite; Pain; Fatigue,Haze Wreck,https://www.leafly.com/sativa/haze-wreck
Stress; Depression; Pain; Nausea; Eye Pressure,Heisenberg Kush,https://www.leafly.com/sativa/heisenberg-kush
Stress; Depression; Fatigue; Pain; Nausea,Hempstar,https://www.leafly.com/sativa/hempstar
Nausea; Depression; Stress; Fatigue; Pain,Hippie Chicken,https://www.leafly.com/sativa/hippie-chicken
Depression; Stress; Fatigue; Inflammation; Muscle Spasms,In The Pines,https://www.leafly.com/sativa/in-the-pines
Stress; Fatigue; Depression; Lack of Appetite; Nausea,Incredible Hulk,https://www.leafly.com/sativa/incredible-hulk
Headaches; Lack of Appetite; Stress,Island Maui Haze,https://www.leafly.com/sativa/island-maui-haze
Stress; Depression; Fatigue; Pain; Nausea,Island Sweet Skunk,https://www.leafly.com/sativa/island-sweet-skunk
Stress; Depression; Fatigue; Pain; Muscle Spasms,J-27,https://www.leafly.com/sativa/j-27
Depression; Stress; Lack of Appetite; Eye Pressure; Fatigue,Jack Diesel,https://www.leafly.com/sativa/jack-diesel
Stress; Depression; Pain; Fatigue; Headaches,Jack Herer,https://www.leafly.com/sativa/jack-herer
Depression; Stress; Pain; Nausea; Lack of Appetite,Jack Skellington,https://www.leafly.com/sativa/jack-skellington
Depression; Pain; Stress; Lack of Appetite; Insomnia,Jack Wreck,https://www.leafly.com/sativa/jack-wreck
Stress; Depression; Fatigue; Pain; Lack of Appetite,Jack the Ripper,https://www.leafly.com/sativa/jack-the-ripper
Depression; Fatigue; Eye Pressure; Stress; Pain,Jack's Cleaner,https://www.leafly.com/sativa/jacks-cleaner
Headaches; Stress; Insomnia; Muscle Spasms; Pain,Jackalope,https://www.leafly.com/sativa/jackalope
Stress; Depression; Pain; Nausea; Inflammation,Jacky White,https://www.leafly.com/sativa/jacky-white
Depression; Lack of Appetite; Stress; Fatigue; Pain,Jamaican,https://www.leafly.com/sativa/jamaican
Stress; Depression; Headaches; Pain; Fatigue,Jamaican Dream,https://www.leafly.com/sativa/jamaican-dream
Pain; Muscle Spasms; Stress; Fatigue; Depression,Jamaican Lion,https://www.leafly.com/sativa/jamaican-lion
Stress; Insomnia; Headaches; Pain; Depression,Jamaican Pearl,https://www.leafly.com/sativa/jamaican-pearl
Pain; Depression; Headaches; Lack of Appetite; Stress,Jenni,https://www.leafly.com/sativa/jenni
Stress; Depression; Pain; Lack of Appetite; Nausea,Jesus OG,https://www.leafly.com/sativa/jesus-og
Nausea; Depression; Pain; Stress; Fatigue,Jock Horror,https://www.leafly.com/sativa/jock-horror
Inflammation; Cramps; Lack of Appetite; Nausea; Pain,Johnny’s Tonic,https://www.leafly.com/Sativa/johnnys-tonic
Stress; Fatigue; Lack of Appetite; Pain; Headaches,Kaboom,https://www.leafly.com/Sativa/c42aa00a-595a-4e58-a7af-0f8ab998073a
,Kali 47,https://www.leafly.com/sativa/kali-47
Depression; Stress; Fatigue; Pain; Lack of Appetite,Kali Mist,https://www.leafly.com/sativa/kali-mist
Depression; Fatigue,Kerala Krush,https://www.leafly.com/Sativa/kerala-krush
Depression; Stress; Pain; Fatigue; Nausea,Kilimanjaro,https://www.leafly.com/sativa/kilimanjaro
Pain; Stress; Depression; Insomnia; Lack of Appetite,Killing Fields,https://www.leafly.com/sativa/killing-fields
Stress; Depression; Fatigue; Pain; Lack of Appetite,King's Bread,https://www.leafly.com/sativa/kings-bread
Insomnia; Muscle Spasms; Stress; Depression; Fatigue,Kona Gold,https://www.leafly.com/sativa/kona-gold
Depression; Headaches; Insomnia; Pain; Stress,La Niña,https://www.leafly.com/sativa/la-nina
Stress; Depression; Fatigue; Pain; Nausea,Lamb's Bread,https://www.leafly.com/Sativa/lamb-s-bread
Stress; Depression; Headaches; Fatigue; Lack of Appetite,Laughing Buddha,https://www.leafly.com/sativa/laughing-buddha
Depression; Stress; Pain; Lack of Appetite; Nausea,Lavender Haze,https://www.leafly.com/sativa/lavender-haze
,Leda Uno,https://www.leafly.com/sativa/leda-uno
Pain; Cramps; Muscle Spasms; Depression; Stress,Lemon Bubble,https://www.leafly.com/sativa/lemon-bubble
Stress; Depression; Nausea; Fatigue; Pain,Lemon G,https://www.leafly.com/sativa/lemon-g
Stress; Depression; Pain; Fatigue; Insomnia,Lemon Haze,https://www.leafly.com/sativa/lemon-haze
Nausea; Eye Pressure; Stress; Depression; Headaches,Lemon Jack,https://www.leafly.com/sativa/lemon-jack
Stress,Lemon Pie,https://www.leafly.com/sativa/lemon-pie
Stress; Pain; Depression; Muscle Spasms; Cramps,Lemon Sativa,https://www.leafly.com/sativa/lemon-sativa
Stress; Depression; Pain; Muscle Spasms; Fatigue,Lemon Thai,https://www.leafly.com/sativa/lemon-thai
Depression; Insomnia; Lack of Appetite; Stress; Muscle Spasms,Leonidas,https://www.leafly.com/sativa/leonidas
Stress; Depression; Pain; Fatigue; Inflammation,Light of Jah,https://www.leafly.com/sativa/light-of-jah
Stress; Nausea; Headaches; Depression; Fatigue,Lime Haze,https://www.leafly.com/Sativa/key-lime-haze
Pain; Depression; Fatigue; Muscle Spasms; Stress,Limon,https://www.leafly.com/sativa/limon
Depression; Stress; Headaches; Insomnia; Muscle Spasms,Liquid Gold Vape Pen Green Crack,https://www.leafly.com/sativa/liquid-gold-vape-pen-green-crack
Lack of Appetite; Nausea; Stress,Liquid Gold Vape Pen Purple Haze,https://www.leafly.com/sativa/liquid-gold-vape-pen-purple-haze
,Liquid Gold Vape Pen Super Silver Haze,https://www.leafly.com/sativa/liquid-gold-vape-pen-super-silver-haze
Depression; Stress; Nausea; Pain; Insomnia,Love Potion #1,https://www.leafly.com/sativa/love-potion
Cramps; Depression; Eye Pressure; Fatigue; Insomnia,Madcow,https://www.leafly.com/sativa/madcow
Stress; Depression; Fatigue; Lack of Appetite; Nausea,Mako Haze,https://www.leafly.com/sativa/mako-haze
,Malakoff,https://www.leafly.com/sativa/malakoff
Stress; Depression; Fatigue; Muscle Spasms; Pain,Malawi,https://www.leafly.com/sativa/malawi
Pain; Stress; Depression; Nausea; Lack of Appetite,Mango Dream,https://www.leafly.com/sativa/mango-dream
Stress; Pain; Headaches; Depression; Insomnia,Mango Haze,https://www.leafly.com/sativa/mango-haze
Stress; Depression; Pain; Inflammation; Nausea,Matanuska Thunder Fuck,https://www.leafly.com/sativa/matanuska-thunder-fuck
Stress; Depression; Pain; Fatigue; Headaches,Maui,https://www.leafly.com/sativa/maui
Stress; Depression; Pain; Fatigue; Headaches,Maui Waui,https://www.leafly.com/sativa/maui-waui
Stress; Depression; Pain; Inflammation; Lack of Appetite,MediHaze,https://www.leafly.com/sativa/medihaze
Stress; Depression; Headaches; Nausea; Insomnia,Mexican,https://www.leafly.com/sativa/mexican
Depression; Stress; Fatigue; Lack of Appetite; Nausea,Mexican Sativa,https://www.leafly.com/sativa/mexican-sativa
Depression; Stress; Fatigue; Pain; Muscle Spasms,Micky Kush,https://www.leafly.com/sativa/micky-kush
Headaches; Lack of Appetite; Pain; Seizures; Stress,Middlefork x Pineapple Express,https://www.leafly.com/sativa/middlefork-x-pineapple-express
Stress; Depression; Pain; Fatigue; Insomnia,Moby Dick,https://www.leafly.com/sativa/moby-dick
,Moondance,https://www.leafly.com/sativa/moondance
Depression; Stress; Headaches; Muscle Spasms; Fatigue,Moonshine Haze,https://www.leafly.com/sativa/moonshine-haze
Headaches; Inflammation; Insomnia; Stress,Mother Tongue,https://www.leafly.com/sativa/mother-tongue
Depression; Lack of Appetite; Muscle Spasms; Nausea; Spasticity,Mother’s Finest,https://www.leafly.com/sativa/mothers-finest
Depression; Stress; Fatigue,NL5 Haze Mist,https://www.leafly.com/sativa/nl5-haze-mist
Stress; Pain; Depression; Fatigue; Inflammation,NYPD,https://www.leafly.com/sativa/nypd
Depression; Nausea; Fatigue; Stress; Muscle Spasms,Nepalese,https://www.leafly.com/sativa/nepalese
Pain; Stress; Inflammation; Muscle Spasms; Nausea,Nevil's Wreck,https://www.leafly.com/sativa/nevils-wreck
Stress; Depression; Pain; Lack of Appetite; Fatigue,Neville's Haze,https://www.leafly.com/sativa/nevilles-haze
Depression; Headaches; Stress; Eye Pressure; Fatigue,NightFire OG,https://www.leafly.com/sativa/nightfire-og
,North American Sativa,https://www.leafly.com/sativa/north-american-sativa
Inflammation; Pain; Stress; Cramps; Depression,Northern Lights #5 x Haze,https://www.leafly.com/sativa/northern-lights-5-x-haze
Inflammation; Eye Pressure; Headaches; Stress; Insomnia,Nurse Jackie,https://www.leafly.com/sativa/nurse-jackie
Pain; Fatigue; Depression; Stress; Seizures,OCD,https://www.leafly.com/sativa/ocd
Nausea; Pain; Insomnia; Lack of Appetite; Stress,Oregon Pinot Noir,https://www.leafly.com/sativa/oregon-pinot-noir
Depression; Stress; Pain; Eye Pressure; Headaches,Outer Space,https://www.leafly.com/sativa/outer-space
Stress; Eye Pressure; Fatigue; Insomnia; Cramps,Outlaw,https://www.leafly.com/sativa/outlaw
Depression; Stress; Fatigue; Pain; Lack of Appetite,Panama Red,https://www.leafly.com/sativa/panama-red
Depression; Stress; Fatigue; Nausea; Lack of Appetite,Pandora's Box,https://www.leafly.com/sativa/pandoras-box
Stress; Depression; Lack of Appetite; Headaches; Pain,Pineapple Haze,https://www.leafly.com/sativa/pineapple-haze
Stress; Depression; Pain; Nausea; Lack of Appetite,Pineapple Jack,https://www.leafly.com/sativa/pineapple-jack
Depression; Lack of Appetite; Stress; Nausea; Pain,Pineapple Punch,https://www.leafly.com/sativa/pineapple-punch
Inflammation; Depression; Eye Pressure; Fatigue; Headaches,Pineapple Purps,https://www.leafly.com/sativa/pineapple-purps
Depression; Fatigue; Lack of Appetite; Nausea; Inflammation,Pineapple Super Silver Haze,https://www.leafly.com/sativa/pineapple-super-silver-haze
Stress; Pain; Depression; Insomnia; Fatigue,Pineapple Thai,https://www.leafly.com/sativa/pineapple-thai
Depression; Insomnia; Nausea; Pain; Stress,Poison Haze,https://www.leafly.com/sativa/poison-haze
,Poochie Love,https://www.leafly.com/sativa/poochie-love
Stress; Pain; Depression; Headaches; Lack of Appetite,Power Plant,https://www.leafly.com/sativa/power-plant
,Proper BHO Shatter,https://www.leafly.com/Sativa/proper-bho-shatter-s
,Proper PHO Shatter,https://www.leafly.com/Sativa/proper-pho-shatter-s
Depression; Eye Pressure; Headaches; Inflammation; Insomnia,Purple Champagne,https://www.leafly.com/sativa/purple-champagne
Fatigue,Purple Cow,https://www.leafly.com/sativa/purple-cow
Stress; Depression; Pain; Fatigue; Headaches,Purple Haze,https://www.leafly.com/sativa/purple-haze
Depression; Headaches; Pain; Stress,Purple Tangie,https://www.leafly.com/sativa/purple-tangie
Stress; Depression; Lack of Appetite; Fatigue,Purple Thai,https://www.leafly.com/sativa/purple-thai
Pain; Stress; Depression; Insomnia,Q3,https://www.leafly.com/sativa/q3
Stress; Pain; Depression; Nausea; Lack of Appetite,Qleaner,https://www.leafly.com/sativa/qleaner
Depression; Stress; Fatigue; Pain; Headaches,Quantum Kush,https://www.leafly.com/sativa/quantum-kush
,Rafael,https://www.leafly.com/sativa/rafael
Depression; Pain; Lack of Appetite; Stress; Fatigue,Raspberry Cough,https://www.leafly.com/sativa/raspberry-cough
Depression; Stress; Fatigue; Lack of Appetite; Pain,Red Congolese,https://www.leafly.com/sativa/red-congolese
Stress; Depression; Fatigue; Lack of Appetite; Pain,Red Haze,https://www.leafly.com/sativa/red-haze
Headaches; Fatigue; Spasticity; Stress; Depression,Red Headed Stranger,https://www.leafly.com/sativa/red-headed-stranger
Nausea; Pain; Stress; Depression; Fatigue,Root Beer Kush,https://www.leafly.com/sativa/root-beer-kush
