negatives,name,pageUrl
Dizzy; Dry Eyes; Dry Mouth,Hippie Chicken,https://www.leafly.com/sativa/hippie-chicken
,In The Pines,https://www.leafly.com/sativa/in-the-pines
Anxious; Dry Mouth; Dizzy,Incredible Hulk,https://www.leafly.com/sativa/incredible-hulk
,Island Maui Haze,https://www.leafly.com/sativa/island-maui-haze
Dry Mouth; Dry Eyes; Anxious; Dizzy; Paranoid,Island Sweet Skunk,https://www.leafly.com/sativa/island-sweet-skunk
Dry Mouth; Dizzy; Dry Eyes; Paranoid,J-27,https://www.leafly.com/sativa/j-27
Dizzy; Dry Eyes,Jack Diesel,https://www.leafly.com/sativa/jack-diesel
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,Jack Herer,https://www.leafly.com/sativa/jack-herer
Dry Mouth; Dry Eyes; Dizzy,Jack Skellington,https://www.leafly.com/sativa/jack-skellington
Dry Mouth; Dry Eyes,Jack Wreck,https://www.leafly.com/sativa/jack-wreck
Dry Mouth; Dry Eyes; Paranoid; Headache; Dizzy,Jack the Ripper,https://www.leafly.com/sativa/jack-the-ripper
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Jack's Cleaner,https://www.leafly.com/sativa/jacks-cleaner
Dizzy; Dry Mouth; Paranoid; Dry Eyes,Jackalope,https://www.leafly.com/sativa/jackalope
Dry Mouth; Dry Eyes; Paranoid,Jacky White,https://www.leafly.com/sativa/jacky-white
Dry Eyes; Anxious; Dry Mouth; Dizzy,Jamaican,https://www.leafly.com/sativa/jamaican
Dry Mouth; Headache; Anxious,Jamaican Dream,https://www.leafly.com/sativa/jamaican-dream
Dry Mouth; Dizzy; Dry Eyes; Headache; Paranoid,Jamaican Lion,https://www.leafly.com/sativa/jamaican-lion
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Jamaican Pearl,https://www.leafly.com/sativa/jamaican-pearl
,Jenni,https://www.leafly.com/sativa/jenni
Dry Mouth; Dry Eyes; Dizzy; Anxious; Headache,Jesus OG,https://www.leafly.com/sativa/jesus-og
Dry Eyes; Dry Mouth; Anxious; Dizzy,Jock Horror,https://www.leafly.com/sativa/jock-horror
,Johnny’s Tonic,https://www.leafly.com/Sativa/johnnys-tonic
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Kaboom,https://www.leafly.com/Sativa/c42aa00a-595a-4e58-a7af-0f8ab998073a
,Kali 47,https://www.leafly.com/sativa/kali-47
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,Kali Mist,https://www.leafly.com/sativa/kali-mist
,Kerala Krush,https://www.leafly.com/Sativa/kerala-krush
Dry Mouth; Anxious; Dry Eyes,Kilimanjaro,https://www.leafly.com/sativa/kilimanjaro
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Killing Fields,https://www.leafly.com/sativa/killing-fields
Headache; Dry Mouth; Dizzy; Dry Eyes,King's Bread,https://www.leafly.com/sativa/kings-bread
,Kona Gold,https://www.leafly.com/sativa/kona-gold
,La Niña,https://www.leafly.com/sativa/la-nina
Dry Mouth; Dry Eyes; Paranoid; Anxious; Headache,Lamb's Bread,https://www.leafly.com/Sativa/lamb-s-bread
Dry Mouth; Paranoid; Headache; Dry Eyes; Anxious,Laughing Buddha,https://www.leafly.com/sativa/laughing-buddha
Dry Eyes; Dry Mouth; Headache; Paranoid,Lavender Haze,https://www.leafly.com/sativa/lavender-haze
,Leda Uno,https://www.leafly.com/sativa/leda-uno
,Lemon Bubble,https://www.leafly.com/sativa/lemon-bubble
Dry Mouth; Headache; Dry Eyes; Dizzy; Paranoid,Lemon G,https://www.leafly.com/sativa/lemon-g
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Lemon Haze,https://www.leafly.com/sativa/lemon-haze
Anxious; Dry Mouth; Dry Eyes; Dizzy; Paranoid,Lemon Jack,https://www.leafly.com/sativa/lemon-jack
,Lemon Pie,https://www.leafly.com/sativa/lemon-pie
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,Lemon Sativa,https://www.leafly.com/sativa/lemon-sativa
Headache; Dry Mouth; Dry Eyes; Anxious; Paranoid,Lemon Thai,https://www.leafly.com/sativa/lemon-thai
,Leonidas,https://www.leafly.com/sativa/leonidas
Dry Mouth; Headache; Dizzy,Light of Jah,https://www.leafly.com/sativa/light-of-jah
Dizzy; Anxious; Dry Eyes; Dry Mouth,Lime Haze,https://www.leafly.com/Sativa/key-lime-haze
Dry Eyes; Paranoid,Limon,https://www.leafly.com/sativa/limon
,Liquid Gold Vape Pen Green Crack,https://www.leafly.com/sativa/liquid-gold-vape-pen-green-crack
,Liquid Gold Vape Pen Purple Haze,https://www.leafly.com/sativa/liquid-gold-vape-pen-purple-haze
,Liquid Gold Vape Pen Super Silver Haze,https://www.leafly.com/sativa/liquid-gold-vape-pen-super-silver-haze
Dry Mouth; Paranoid; Dry Eyes; Anxious; Dizzy,Love Potion #1,https://www.leafly.com/sativa/love-potion
,Madcow,https://www.leafly.com/sativa/madcow
Dry Mouth; Dizzy; Paranoid,Mako Haze,https://www.leafly.com/sativa/mako-haze
,Malakoff,https://www.leafly.com/sativa/malakoff
Dry Mouth; Dry Eyes; Headache; Paranoid; Dizzy,Malawi,https://www.leafly.com/sativa/malawi
Dry Eyes; Dry Mouth; Dizzy; Headache,Mango Dream,https://www.leafly.com/sativa/mango-dream
Dry Mouth; Dry Eyes; Dizzy; Anxious; Headache,Mango Haze,https://www.leafly.com/sativa/mango-haze
Dry Mouth; Dizzy; Dry Eyes; Paranoid; Anxious,Matanuska Thunder Fuck,https://www.leafly.com/sativa/matanuska-thunder-fuck
Dry Mouth; Dry Eyes; Headache; Anxious; Dizzy,Maui,https://www.leafly.com/sativa/maui
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Maui Waui,https://www.leafly.com/sativa/maui-waui
Anxious; Dry Mouth; Headache; Paranoid,MediHaze,https://www.leafly.com/sativa/medihaze
Dry Eyes; Headache,Mexican,https://www.leafly.com/sativa/mexican
Dry Mouth; Paranoid; Dry Eyes; Headache; Anxious,Mexican Sativa,https://www.leafly.com/sativa/mexican-sativa
Dry Mouth; Anxious; Paranoid,Micky Kush,https://www.leafly.com/sativa/micky-kush
,Middlefork x Pineapple Express,https://www.leafly.com/sativa/middlefork-x-pineapple-express
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,Moby Dick,https://www.leafly.com/sativa/moby-dick
,Moondance,https://www.leafly.com/sativa/moondance
Dry Mouth; Dry Eyes,Moonshine Haze,https://www.leafly.com/sativa/moonshine-haze
,Mother Tongue,https://www.leafly.com/sativa/mother-tongue
Dry Mouth,Mother’s Finest,https://www.leafly.com/sativa/mothers-finest
Dry Mouth; Dry Eyes,NL5 Haze Mist,https://www.leafly.com/sativa/nl5-haze-mist
Dizzy; Dry Mouth; Headache; Anxious,NYPD,https://www.leafly.com/sativa/nypd
Dry Mouth; Dizzy; Dry Eyes; Headache,Nepalese,https://www.leafly.com/sativa/nepalese
Dry Mouth; Dry Eyes; Paranoid; Headache; Anxious,Nevil's Wreck,https://www.leafly.com/sativa/nevils-wreck
Dry Mouth; Paranoid; Dry Eyes; Dizzy; Headache,Neville's Haze,https://www.leafly.com/sativa/nevilles-haze
,NightFire OG,https://www.leafly.com/sativa/nightfire-og
,North American Sativa,https://www.leafly.com/sativa/north-american-sativa
Dry Eyes; Dry Mouth; Dizzy,Northern Lights #5 x Haze,https://www.leafly.com/sativa/northern-lights-5-x-haze
Dry Mouth,Nurse Jackie,https://www.leafly.com/sativa/nurse-jackie
Dry Mouth; Paranoid; Dizzy; Dry Eyes,OCD,https://www.leafly.com/sativa/ocd
,Oregon Pinot Noir,https://www.leafly.com/sativa/oregon-pinot-noir
Dry Mouth; Dry Eyes,Outer Space,https://www.leafly.com/sativa/outer-space
,Outlaw,https://www.leafly.com/sativa/outlaw
Dry Eyes; Dry Mouth; Headache; Anxious; Dizzy,Panama Red,https://www.leafly.com/sativa/panama-red
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Pandora's Box,https://www.leafly.com/sativa/pandoras-box
Dry Mouth; Dry Eyes; Dizzy,Pineapple Haze,https://www.leafly.com/sativa/pineapple-haze
Dry Mouth; Dry Eyes; Paranoid; Anxious; Dizzy,Pineapple Jack,https://www.leafly.com/sativa/pineapple-jack
,Pineapple Punch,https://www.leafly.com/sativa/pineapple-punch
Anxious; Dry Mouth,Pineapple Purps,https://www.leafly.com/sativa/pineapple-purps
,Pineapple Super Silver Haze,https://www.leafly.com/sativa/pineapple-super-silver-haze
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Pineapple Thai,https://www.leafly.com/sativa/pineapple-thai
Dry Eyes; Dry Mouth; Dizzy; Headache; Paranoid,Poison Haze,https://www.leafly.com/sativa/poison-haze
,Poochie Love,https://www.leafly.com/sativa/poochie-love
Dry Mouth; Dry Eyes; Headache; Paranoid; Anxious,Power Plant,https://www.leafly.com/sativa/power-plant
,Proper BHO Shatter,https://www.leafly.com/Sativa/proper-bho-shatter-s
,Proper PHO Shatter,https://www.leafly.com/Sativa/proper-pho-shatter-s
Dry Mouth,Purple Champagne,https://www.leafly.com/sativa/purple-champagne
,Purple Cow,https://www.leafly.com/sativa/purple-cow
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Purple Haze,https://www.leafly.com/sativa/purple-haze
Headache,Purple Tangie,https://www.leafly.com/sativa/purple-tangie
,Purple Thai,https://www.leafly.com/sativa/purple-thai
Dry Eyes; Dry Mouth,Q3,https://www.leafly.com/sativa/q3
Dry Mouth; Dizzy; Dry Eyes; Anxious; Headache,Qleaner,https://www.leafly.com/sativa/qleaner
Headache; Dry Mouth; Dry Eyes,Quantum Kush,https://www.leafly.com/sativa/quantum-kush
,Rafael,https://www.leafly.com/sativa/rafael
Dry Eyes; Dizzy; Dry Mouth; Paranoid,Raspberry Cough,https://www.leafly.com/sativa/raspberry-cough
Dry Eyes; Anxious; Dizzy; Paranoid; Dry Mouth,Red Congolese,https://www.leafly.com/sativa/red-congolese
Dry Mouth; Dry Eyes; Dizzy; Headache,Red Haze,https://www.leafly.com/sativa/red-haze
,Red Headed Stranger,https://www.leafly.com/sativa/red-headed-stranger
Dry Eyes; Dry Mouth; Paranoid,Root Beer Kush,https://www.leafly.com/sativa/root-beer-kush
Dry Eyes; Dry Mouth,Royal Haze,https://www.leafly.com/sativa/royal-haze
Dry Mouth; Dry Eyes; Headache; Anxious; Dizzy,Sage N Sour,https://www.leafly.com/sativa/sage-n-sour
Dry Eyes; Dry Mouth; Dizzy,Santa Maria,https://www.leafly.com/sativa/santa-maria
Dry Mouth; Headache,Schrom,https://www.leafly.com/sativa/schrom
Dry Mouth; Dry Eyes; Paranoid,Seattle Cough,https://www.leafly.com/sativa/seattle-cough
Anxious; Dry Eyes; Dry Mouth,Serious 6,https://www.leafly.com/sativa/serious-6
Dizzy; Dry Eyes; Dry Mouth; Paranoid; Headache,Shaman,https://www.leafly.com/sativa/shaman
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Shipwreck,https://www.leafly.com/sativa/shipwreck
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Silver Haze,https://www.leafly.com/sativa/silver-haze
Dry Mouth,Silver Kush,https://www.leafly.com/sativa/silver-kush
,Sinai,https://www.leafly.com/sativa/sinai
Dry Eyes; Paranoid,Skunk Dawg,https://www.leafly.com/sativa/skunk-dawg
,SleeSkunk,https://www.leafly.com/sativa/sleeskunk
Dry Mouth; Anxious; Dry Eyes,SleeStack,https://www.leafly.com/sativa/sleestack
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Sonoma Coma,https://www.leafly.com/sativa/sonoma-coma
Dry Mouth,Sour Amnesia,https://www.leafly.com/sativa/sour-amnesia
Dry Eyes; Dry Mouth; Headache,Sour Chocolate,https://www.leafly.com/sativa/sour-chocolate
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Sour Diesel,https://www.leafly.com/sativa/sour-diesel
Dry Mouth; Dry Eyes; Dizzy,Sour Flower,https://www.leafly.com/sativa/sour-flower
Dry Mouth; Anxious; Dizzy; Dry Eyes; Paranoid,Sour Haze,https://www.leafly.com/sativa/sour-haze
Dry Mouth; Dry Eyes; Dizzy,Sour Jack,https://www.leafly.com/sativa/sour-jack
Dry Eyes; Dry Mouth,Sour Maui,https://www.leafly.com/sativa/sour-maui
Dry Mouth,Sour Pebbles,https://www.leafly.com/sativa/sour-pebbles
,Sour Poison,https://www.leafly.com/sativa/sour-poison
Dry Mouth; Dry Eyes; Dizzy; Headache,Sour Tangie,https://www.leafly.com/sativa/sour-tangie
Dry Eyes; Dry Mouth; Anxious; Headache; Dizzy,Sour Willie,https://www.leafly.com/sativa/sour-willie
Dizzy,Sourlope,https://www.leafly.com/sativa/sourlope
Dizzy; Dry Eyes; Dry Mouth; Paranoid,South American,https://www.leafly.com/sativa/south-american
,South Asian Sativa,https://www.leafly.com/sativa/south-asian-sativa
Dry Mouth,South Indian Sativa,https://www.leafly.com/sativa/south-indian
,Southern Lights,https://www.leafly.com/sativa/southern-lights
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Space Jill,https://www.leafly.com/sativa/space-jill
Dry Mouth; Anxious; Dizzy,Space Needle,https://www.leafly.com/sativa/space-needle
,Spliff’s Strawberry,https://www.leafly.com/sativa/spliffs-strawberry
,Sputnik,https://www.leafly.com/sativa/sputnik
Dry Eyes; Dry Mouth,Stella Blue,https://www.leafly.com/sativa/stella-blue
Dry Eyes; Dry Mouth; Dizzy; Headache; Paranoid,Strawberry,https://www.leafly.com/sativa/strawberry
,Strawberry Amnesia,https://www.leafly.com/sativa/strawberry-amnesia
Dry Eyes; Dry Mouth; Dizzy,Strawberry Blue,https://www.leafly.com/sativa/strawberry-blue
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Strawberry Cough,https://www.leafly.com/sativa/strawberry-cough
,Strawberry Ice,https://www.leafly.com/sativa/strawberry-ice
Dry Eyes; Dry Mouth; Anxious; Paranoid,Strawberry Lemonade,https://www.leafly.com/sativa/strawberry-lemonade
Dry Mouth; Paranoid,Strawberry Satori,https://www.leafly.com/sativa/strawberry-satori
Anxious; Dry Eyes; Dry Mouth; Headache,Sublime,https://www.leafly.com/sativa/sublime
Headache; Dizzy; Dry Mouth,Sugar Plum,https://www.leafly.com/sativa/sugar-plum
,Summertime Squeeze,https://www.leafly.com/sativa/summertime-squeeze
,Sunshine,https://www.leafly.com/sativa/sunshine
,Supa Don,https://www.leafly.com/sativa/supa-don
Dry Mouth; Dry Eyes; Paranoid,Super Cat Piss,https://www.leafly.com/sativa/super-cat-piss
Dry Mouth; Dry Eyes; Paranoid; Headache; Dizzy,Super Green Crack,https://www.leafly.com/sativa/super-green-crack
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Super Jack,https://www.leafly.com/sativa/super-jack
Dry Mouth; Dry Eyes; Anxious; Paranoid; Dizzy,Super Lemon Haze,https://www.leafly.com/sativa/super-lemon-haze
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,Super Silver Haze,https://www.leafly.com/sativa/super-silver-haze
Dry Mouth; Anxious; Dizzy; Dry Eyes,Super Snow Dog,https://www.leafly.com/sativa/super-snow-dog
Dry Eyes; Dry Mouth; Paranoid; Dizzy; Headache,Super Sour Diesel,https://www.leafly.com/sativa/super-sour-diesel
,Supernatural,https://www.leafly.com/sativa/supernatural
Dry Eyes; Dry Mouth,Swazi Gold,https://www.leafly.com/sativa/swazi-gold
Anxious; Dry Eyes; Dry Mouth; Paranoid,Sweet Cheese,https://www.leafly.com/sativa/sweet-cheese
Headache; Dry Mouth; Dry Eyes; Dizzy; Paranoid,Sweet Diesel,https://www.leafly.com/sativa/sweet-diesel
,Sweet Jane,https://www.leafly.com/sativa/sweet-jane
Anxious; Dry Eyes; Paranoid; Dizzy,Swiss Gold,https://www.leafly.com/sativa/swiss-gold
,Swiss Sativa,https://www.leafly.com/sativa/swiss-sativa
,Tangerine Man,https://www.leafly.com/sativa/tangerine-man
Dry Mouth; Dry Eyes; Dizzy; Anxious; Headache,Tangie,https://www.leafly.com/sativa/tangie
Dry Mouth,Tangilope,https://www.leafly.com/sativa/tangilope
Dry Mouth; Anxious; Dizzy; Dry Eyes; Headache,Thai,https://www.leafly.com/sativa/thai
Anxious; Headache,Thai Haze,https://www.leafly.com/sativa/thai-haze
Dry Mouth; Dry Eyes; Anxious; Paranoid; Dizzy,Thai-Tanic,https://www.leafly.com/sativa/thai-tanic
,The Cough,https://www.leafly.com/sativa/the-cough
Dry Mouth; Dry Eyes; Paranoid,Thor's Hammer,https://www.leafly.com/sativa/thors-hammer
Dizzy; Dry Eyes; Anxious; Headache; Dry Mouth,Timewreck,https://www.leafly.com/sativa/timewreck
,Titan's Haze,https://www.leafly.com/sativa/titans-haze
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Trinity,https://www.leafly.com/sativa/trinity
Dry Mouth; Anxious; Dry Eyes; Paranoid; Dizzy,Triple Diesel,https://www.leafly.com/sativa/triple-diesel
Dry Eyes; Dry Mouth; Anxious; Dizzy,Tutankhamon,https://www.leafly.com/sativa/tutankhamon
Anxious,Twista,https://www.leafly.com/sativa/twista
,Twisted Citrus,https://www.leafly.com/sativa/twisted-citrus
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Ultimate Trainwreck,https://www.leafly.com/sativa/ultimate-trainwreck
Anxious; Dry Mouth,Velvet Bud,https://www.leafly.com/sativa/velvet-bud
Dry Eyes; Dry Mouth; Headache; Paranoid,Venice OG,https://www.leafly.com/sativa/venice-og
Dry Mouth; Paranoid; Dizzy; Dry Eyes; Headache,Very Berry Haze,https://www.leafly.com/sativa/very-berry-haze
Anxious,Viper,https://www.leafly.com/sativa/viper
Dry Mouth; Dry Eyes; Paranoid,Voodoo,https://www.leafly.com/sativa/voodoo
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Vortex,https://www.leafly.com/sativa/vortex
Dry Mouth; Dry Eyes,Waipi'o Hapa,https://www.leafly.com/Sativa/waipi-o-hapa
Dry Mouth; Dry Eyes; Dizzy; Headache,Wet Dream,https://www.leafly.com/sativa/wet-dream
Dry Eyes; Dry Mouth; Anxious; Dizzy,White Buffalo,https://www.leafly.com/sativa/white-buffalo
,White Haze,https://www.leafly.com/sativa/white-haze
Dry Mouth; Dry Eyes,White Nightmare,https://www.leafly.com/sativa/white-nightmare
Dry Mouth; Dry Eyes; Paranoid; Headache; Dizzy,Willie Nelson,https://www.leafly.com/sativa/willie-nelson
,Willy Wonka,https://www.leafly.com/sativa/willy-wonka
,Xanadu,https://www.leafly.com/sativa/xanadu
Dry Mouth,Y Griega,https://www.leafly.com/sativa/y-griega
Dizzy,Zeta Sage,https://www.leafly.com/sativa/zeta-sage
Dry Mouth,Dixie Dew Drops,https://www.leafly.com/edible/dixie-dew-drops
,Dixie Elixirs Lemonade,https://www.leafly.com/edible/dixie-elixirs-lemonade
,Dixie Elixirs Mixed Berry,https://www.leafly.com/edible/dixie-elixirs-mixed-berry
,Dixie Elixirs Old-Fashioned Sarsaparilla,https://www.leafly.com/Edible/dixie-elixirs-old-fashioned-sarsaparilla
,Dixie Elixirs Peach,https://www.leafly.com/edible/dixie-elixirs-peach
Dry Mouth,Dixie Elixirs Pomegranate,https://www.leafly.com/edible/dixie-elixirs-pomegranate
,Dixie Elixirs Sparkling Blueberry,https://www.leafly.com/edible/dixie-elixirs-sparkling-blueberry
,Dixie Elixirs Sparkling Grapefruit,https://www.leafly.com/Edible/dixie-elixirs-sparkling-grapefruit
,Dixie Elixirs Sparkling Mandarin,https://www.leafly.com/edible/dixie-elixirs-sparkling-mandarin
,Dixie Elixirs Sparkling Red Currant,https://www.leafly.com/edible/dixie-elixirs-sparkling-red-currant
,Dixie Elixirs Sweet Tea,https://www.leafly.com/edible/dixie-elixirs-sweet-tea
Anxious; Dry Eyes,Dixie Med-a-Mints,https://www.leafly.com/edible/dixie-med-a-mints
Dry Eyes; Dry Mouth,Dixie Medicated Chocolate Truffles,https://www.leafly.com/edible/dixie-medicated-chocolate-truffles
,Dixie Medicated Crispy Rice Treats,https://www.leafly.com/edible/dixie-medicated-crispy-rice-treats
,Dixie Medicated Fruit Lozenges,https://www.leafly.com/edible/dixie-medicated-fruit-lozenges
Anxious; Dizzy; Dry Eyes; Dry Mouth; Headache,Dixie Scrips A.M. Focus,https://www.leafly.com/Edible/dixie-scrips-a-m--focus
,Dixie Scrips General Pain Relief,https://www.leafly.com/edible/dixie-scrips-general-pain-relief
,Dixie Scrips P.M. Sleep,https://www.leafly.com/edible/dixie-scrips-pm-sleep
,Dixie's Colorado Bar,https://www.leafly.com/Edible/dixie-colorado-bar
Headache,EdiPure Blueberry Belts,https://www.leafly.com/Edible/edi-pure-blueberry-belts
,EdiPure Bubbly Cola Gummies,https://www.leafly.com/Edible/edi-pure-bubbly-cola-gummies
Dry Mouth,EdiPure Cherry Bombs,https://www.leafly.com/Edible/edi-pure-cherry-bombs
,EdiPure Cherry Cola Bottles,https://www.leafly.com/Edible/edi-pure-cherry-cola-bottles
Dry Mouth,EdiPure Dried Pineapples,https://www.leafly.com/Edible/edi-pure-dried-pineapples
Dry Mouth,EdiPure Gourmet Fruit Slices,https://www.leafly.com/Edible/edi-pure-gourmet-fruit-slices
,EdiPure Grapefruit Gummies,https://www.leafly.com/Edible/edi-pure-grapefruit-gummies
Paranoid,EdiPure Lemon Drops,https://www.leafly.com/Edible/edi-pure-lemon-drops
Headache; Paranoid,EdiPure Mixed Nut Clusters,https://www.leafly.com/edible/edi-pure-mixed-nut-clusters
,EdiPure Orange Slices,https://www.leafly.com/edible/edi-pure-orange-slices
,EdiPure Peach Banana Rings,https://www.leafly.com/Edible/edi-pure-peach-banana-rings
,EdiPure Peach Tart,https://www.leafly.com/edible/edi-pure-peach-tart
,EdiPure Peanut Butter Bites,https://www.leafly.com/edible/edipure-peanut-butter-bites
Anxious; Dry Eyes; Dry Mouth; Paranoid,EdiPure Rainbow Belts,https://www.leafly.com/edible/edi-pure-rainbow-belts
Dizzy,EdiPure Raspberry Gummies,https://www.leafly.com/edible/edi-pure-raspberry-gummies
,EdiPure Red Delicious Apples,https://www.leafly.com/edible/edi-pure-red-delicious-apples
Anxious; Dizzy,EdiPure Roasted Tomato Crackers,https://www.leafly.com/Edible/edi-pure-savory-roasted-tomato-crackers
Dry Eyes,EdiPure Savory Roasted Garlic Crackers,https://www.leafly.com/Edible/edi-pure-savory-roasted-garlic-crackers
,EdiPure Sour Apple Belts,https://www.leafly.com/Edible/edi-pure-sour-apple-belts
Headache,EdiPure Sour Apple Drops,https://www.leafly.com/edible/edi-pure-sour-apple-drops
,EdiPure Sour Gummi Bears,https://www.leafly.com/edible/edi-pure-sour-gummi-bears
,EdiPure Strawberry Belts,https://www.leafly.com/edible/edi-pure-strawberry-belts
Dry Mouth; Dry Eyes,EdiPure Sweet N’ Sours,https://www.leafly.com/edible/edi-pure-sweet-n-sours
Headache,EdiPure Watermelon Tarts,https://www.leafly.com/edible/edi-pure-watermelon-tarts
,EdiPure Wild Cherry Drops,https://www.leafly.com/edible/edi-pure-wild-cherry-drops
,EdiPure Wild Strawberry Gummies,https://www.leafly.com/edible/edipure-wild-strawberry-gummies
,Medicated Dixie Roll,https://www.leafly.com/edible/medicated-dixie-roll
