effects,name,pageUrl
Effects Medical Negatives Happy Relaxed Dry Mouth Sleepy Uplifted Fatigue Insomnia Lack of Appetite Nausea Pain Dry Mouth,Blurple,https://www.leafly.com/hybrid/blurple
Effects Medical Happy Talkative Giggly Sleepy Uplifted Fatigue Stress Depression Nausea Pain,Bogart,https://www.leafly.com/hybrid/bogart
Effects Medical Negatives Creative Happy Uplifted Euphoric Energetic Stress Depression Pain Insomnia Lack of Appetite Dry Mouth Dry Eyes Dizzy Paranoid Headache,Boggle Gum,https://www.leafly.com/hybrid/boggle-gum
Effects Medical Negatives Focused Creative Happy Energetic Talkative Depression Headaches Pain Stress Inflammation Dry Mouth,Booger,https://www.leafly.com/hybrid/booger
Effects Medical Negatives Relaxed Euphoric Happy Uplifted Tingly Pain Stress Depression Muscle Spasms Fatigue Dry Mouth Dizzy Dry Eyes Anxious Paranoid,Bordello,https://www.leafly.com/hybrid/bordello
Effects Medical Euphoric Happy Talkative Uplifted Creative Lack of Appetite Nausea Stress,Boss Hogg,https://www.leafly.com/hybrid/boss-hogg
Effects Medical Negatives Euphoric Creative Uplifted Aroused Giggly Pain Stress Lack of Appetite Insomnia Muscle Spasms Dry Eyes Dry Mouth Paranoid Headache Dizzy,Boysenberry,https://www.leafly.com/hybrid/boysenberry
,Brian Berry Cough,https://www.leafly.com/hybrid/brian-berry-cough
Effects Medical Negatives Euphoric Uplifted Creative Energetic Happy Nausea Stress Insomnia Pain Dry Eyes Headache,Broke Diesel,https://www.leafly.com/hybrid/broke-diesel
Effects Medical Negatives Aroused Giggly Happy Talkative Relaxed Depression Lack of Appetite Stress Pain Fatigue Anxious Dizzy Dry Eyes Dry Mouth,Brooklyn Mango,https://www.leafly.com/hybrid/brooklyn-mango
Effects Medical Negatives Euphoric Happy Relaxed Uplifted Creative Stress Depression Pain Lack of Appetite Fatigue Dry Mouth Dry Eyes Dizzy Anxious Paranoid,Bruce Banner,https://www.leafly.com/hybrid/bruce-banner
Effects Medical Negatives Euphoric Relaxed Happy Uplifted Hungry Stress Pain Depression Lack of Appetite Fatigue Dry Mouth Dry Eyes Headache Dizzy,Bruce Banner #3,https://www.leafly.com/hybrid/bruce-banner-3
Effects Medical Happy Relaxed Euphoric Giggly Talkative Depression Stress Fatigue,Bubba Tom Hayes,https://www.leafly.com/hybrid/bubba-tom-hayes
Effects Medical Negatives Happy Euphoric Relaxed Uplifted Creative Stress Depression Pain Headaches Nausea Dry Mouth Dry Eyes Anxious Paranoid Dizzy,Bubble Gum,https://www.leafly.com/hybrid/bubble-gum
Effects Medical Negatives Happy Euphoric Uplifted Creative Relaxed Stress Depression Pain Headaches Nausea Dry Mouth Dry Eyes Dizzy Paranoid Headache,Bubbleberry,https://www.leafly.com/hybrid/bubbleberry
Effects Medical Negatives Happy Relaxed Hungry Focused Dry Mouth Stress Headaches Pain Insomnia Nausea Dry Mouth Dry Eyes Headache Paranoid Dizzy,Bubblegun,https://www.leafly.com/hybrid/bubblegun
Effects Medical Negatives Relaxed Euphoric Happy Energetic Uplifted Stress Depression Insomnia Lack of Appetite Pain Dry Mouth Dizzy Dry Eyes,Bubblicious,https://www.leafly.com/hybrid/bubblicious
Effects Medical Negatives Energetic Happy Anxious Creative Euphoric Cramps Depression Muscle Spasms Pain Stress Dry Mouth,Buddha's Hand,https://www.leafly.com/hybrid/buddhas-hand
Effects Medical Negatives Happy Relaxed Sleepy Hungry Euphoric Pain Stress Cramps Muscle Spasms Nausea Anxious Dry Eyes Dry Mouth Paranoid,Bugatti OG,https://www.leafly.com/hybrid/bugatti-og
Effects Medical Negatives Relaxed Euphoric Happy Uplifted Hungry Insomnia Pain Stress Depression Lack of Appetite Dry Eyes Dry Mouth Headache Dizzy Paranoid,Burmese Kush,https://www.leafly.com/hybrid/burmese-kush
Effects Medical Negatives Relaxed Sleepy Aroused Hungry Talkative Insomnia Stress Fatigue Headaches Inflammation Dry Mouth,C3PO,https://www.leafly.com/hybrid/c3po
Effects Medical Negatives Relaxed Uplifted Focused Euphoric Happy Stress Insomnia Pain Headaches Depression Dry Mouth Headache Dry Eyes Dizzy,C4,https://www.leafly.com/hybrid/c4
Effects Medical Happy Relaxed Focused Sleepy Uplifted Inflammation Pain Stress Depression Headaches,CBD Kush,https://www.leafly.com/hybrid/cbd-kush
Effects Medical Relaxed Energetic Euphoric Happy Creative Fatigue Stress Muscle Spasms Eye Pressure Headaches,Cabbage Patch,https://www.leafly.com/hybrid/cabbage-patch
Effects Medical Creative Euphoric Happy Dry Eyes Energetic Headaches Pain Stress Fatigue Muscle Spasms,Cactus Cooler,https://www.leafly.com/hybrid/cactus-cooler
Effects Medical Negatives Happy Euphoric Relaxed Hungry Uplifted Pain Depression Stress Insomnia Inflammation Anxious Paranoid Dry Eyes Dry Mouth,Cali Gold,https://www.leafly.com/hybrid/cali-gold
Effects Medical Negatives Relaxed Happy Hungry Sleepy Uplifted Stress Pain Depression Insomnia Headaches Dry Mouth Dry Eyes Headache Paranoid Anxious,Cali Kush,https://www.leafly.com/hybrid/cali-kush
Effects Medical Negatives Happy Energetic Relaxed Uplifted Euphoric Stress Depression Fatigue Nausea Pain Dry Mouth Dry Eyes Dizzy Paranoid Headache,California Orange,https://www.leafly.com/hybrid/california-orange
Effects Medical Negatives Relaxed Dry Mouth Energetic Happy Euphoric Depression Stress Insomnia Pain Fatigue Dry Eyes,California Sour,https://www.leafly.com/hybrid/california-sour
Effects Medical Negatives Relaxed Happy Uplifted Focused Sleepy Pain Stress Headaches Inflammation Depression Dry Eyes Dry Mouth Dizzy,Canna-Tsu,https://www.leafly.com/hybrid/canna-tsu
Effects Medical Negatives Happy Relaxed Euphoric Uplifted Creative Pain Stress Depression Muscle Spasms Fatigue Dry Eyes Dry Mouth Headache Dizzy Anxious,Cannadential,https://www.leafly.com/hybrid/cannadential
Effects Medical Negatives Happy Relaxed Uplifted Energetic Euphoric Stress Depression Pain Nausea Fatigue Paranoid Dry Mouth Dry Eyes,Cannalope Kush,https://www.leafly.com/hybrid/cannalope-kush
Effects Medical Negatives Relaxed Happy Focused Uplifted Euphoric Pain Stress Inflammation Depression Muscle Spasms Dry Mouth Anxious Dry Eyes Dizzy Paranoid,Cannatonic,https://www.leafly.com/hybrid/cannatonic
Effects Medical Negatives Happy Euphoric Creative Relaxed Hungry Lack of Appetite Insomnia Pain Stress Nausea Dry Mouth,Caramel Candy Kush,https://www.leafly.com/hybrid/caramel-candy-kush
Effects Medical Negatives Happy Relaxed Hungry Euphoric Focused Stress Depression Eye Pressure Pain Lack of Appetite Dry Mouth Dry Eyes Dizzy Headache Paranoid,Caramelicious,https://www.leafly.com/hybrid/caramelicious
Effects Medical Negatives Creative Energetic Focused Euphoric Relaxed Stress Fatigue Depression Pain Muscle Spasms Dry Mouth Dry Eyes,Carl Sagan,https://www.leafly.com/hybrid/carl-sagan
Effects Medical Negatives Relaxed Happy Sleepy Euphoric Giggly Stress Pain Nausea Lack of Appetite Insomnia Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Cataract Kush,https://www.leafly.com/hybrid/cataract-kush
Effects Medical Negatives Happy Euphoric Uplifted Relaxed Creative Stress Pain Depression Nausea Lack of Appetite Dry Mouth Anxious Dry Eyes Dizzy Headache,Champagne Kush,https://www.leafly.com/hybrid/champagne-kush
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Pain Stress Insomnia Depression Headaches Dry Mouth Dry Eyes Dizzy Anxious Paranoid,Charlie Sheen,https://www.leafly.com/hybrid/charlie-sheen
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Hungry Stress Pain Depression Insomnia Fatigue Dry Mouth Dry Eyes Paranoid Dizzy Headache,Cheese,https://www.leafly.com/hybrid/cheese
Effects Medical Negatives Relaxed Euphoric Happy Hungry Sleepy Depression Pain Insomnia Stress Lack of Appetite Anxious Dizzy Paranoid Dry Mouth,Cheese Candy,https://www.leafly.com/hybrid/cheese-candy
Effects Medical Negatives Relaxed Happy Hungry Euphoric Sleepy Stress Pain Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Headache Paranoid Anxious,Cheese Quake,https://www.leafly.com/hybrid/cheese-quake
Effects Medical Negatives Euphoric Sleepy Relaxed Happy Giggly Pain Insomnia Stress Depression Lack of Appetite Dry Mouth Anxious Paranoid Dizzy,Cheesewreck,https://www.leafly.com/hybrid/cheesewreck
Effects Talkative Euphoric Creative Focused Happy,Chem Crush,https://www.leafly.com/hybrid/chem-crush
Effects Medical Negatives Happy Uplifted Relaxed Dry Mouth Energetic Stress Depression Nausea Pain Headaches Dizzy Dry Mouth Dry Eyes Paranoid,Chem Valley Kush,https://www.leafly.com/hybrid/chem-valley-kush
Effects Medical Happy Relaxed Creative Energetic Uplifted Fatigue Muscle Spasms Insomnia Stress Cramps,ChemWreck,https://www.leafly.com/hybrid/chemwreck
Effects Medical Negatives Happy Relaxed Uplifted Euphoric Energetic Stress Pain Depression Insomnia Lack of Appetite Dry Mouth Dry Eyes Dizzy Headache Paranoid,Chemdawg,https://www.leafly.com/hybrid/chemdawg
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Hungry Pain Stress Depression Headaches Lack of Appetite Dry Mouth Dizzy Dry Eyes Paranoid Anxious,Chemdawg 4,https://www.leafly.com/hybrid/chemdawg-4
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Creative Inflammation Stress Pain Depression Muscle Spasms Dry Mouth Headache Dry Eyes Paranoid,Chemdawg 91,https://www.leafly.com/hybrid/chemdawg-91
Effects Medical Negatives Happy Uplifted Creative Relaxed Energetic Pain Depression Fatigue Muscle Spasms Nausea Dry Mouth Anxious Dry Eyes,Chemdawg Sour Diesel,https://www.leafly.com/hybrid/chemdawg-sour-diesel
Effects Medical Negatives Relaxed Uplifted Happy Euphoric Focused Depression Lack of Appetite Inflammation Muscle Spasms Pain Dry Eyes Dry Mouth,Chemmy Jones,https://www.leafly.com/hybrid/chemmy-jones
Effects Medical Negatives Happy Euphoric Uplifted Relaxed Creative Depression Stress Pain Fatigue Headaches Dry Eyes Dry Mouth Paranoid Dizzy Anxious,Chernobyl,https://www.leafly.com/hybrid/chernobyl
Effects Medical Negatives Happy Uplifted Euphoric Relaxed Focused Pain Stress Depression Fatigue Nausea Dry Mouth Dry Eyes Paranoid Headache Dizzy,Cherry AK-47,https://www.leafly.com/hybrid/cherry-ak-47
Effects Medical Negatives Happy Uplifted Relaxed Energetic Euphoric Stress Pain Depression Lack of Appetite Fatigue Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Cherry Bomb,https://www.leafly.com/hybrid/cherry-bomb
Effects Medical Negatives Euphoric Happy Relaxed Uplifted Talkative Stress Fatigue Depression Nausea Eye Pressure Dizzy,Cherry Diesel,https://www.leafly.com/hybrid/cherry-diesel
Effects Medical Negatives Creative Euphoric Happy Uplifted Focused Depression Pain Stress Fatigue Headaches Dizzy Dry Eyes Dry Mouth Headache,Cherry Durban Poison,https://www.leafly.com/hybrid/cherry-durban-poison
Effects Creative Focused Happy Relaxed,Cherry Grapefruit,https://www.leafly.com/hybrid/cherry-grapefruit
Effects Medical Negatives Happy Euphoric Focused Relaxed Hungry Pain Stress Depression Lack of Appetite Nausea Dry Mouth Dry Eyes Dizzy Paranoid Headache,Cherry Kush,https://www.leafly.com/hybrid/cherry-kush
Effects Medical Negatives Uplifted Euphoric Happy Creative Relaxed Stress Lack of Appetite Nausea Fatigue Muscle Spasms Dry Mouth,Cherry Limeade,https://www.leafly.com/hybrid/cherry-limeade
Effects Medical Negatives Happy Relaxed Hungry Euphoric Uplifted Stress Depression Lack of Appetite Insomnia Pain Dry Mouth Headache,Cherry OG,https://www.leafly.com/hybrid/cherry-og
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Creative Stress Depression Pain Insomnia Lack of Appetite Dry Mouth Dry Eyes Anxious Dizzy Paranoid,Cherry Pie,https://www.leafly.com/hybrid/cherry-pie
Effects Medical Negatives Happy Sleepy Euphoric Giggly Relaxed Pain Insomnia Depression Stress Fatigue Dry Eyes Dry Mouth Dizzy,Cherry Skunk,https://www.leafly.com/hybrid/cherry-skunk
Effects Medical Negatives Relaxed Euphoric Happy Uplifted Focused Stress Depression Pain Headaches Muscle Spasms Dry Mouth Dry Eyes Paranoid Headache Dizzy,Chiesel,https://www.leafly.com/hybrid/chiesel
Effects Medical Negatives Euphoric Relaxed Creative Uplifted Hungry Stress Insomnia Nausea Pain Lack of Appetite Paranoid Dry Mouth Dizzy Dry Eyes Headache,Chocolope Kush,https://www.leafly.com/hybrid/chocolate-kush
Effects Medical Relaxed Happy Uplifted Energetic Euphoric Depression Stress Fatigue Pain Lack of Appetite,Chong Star,https://www.leafly.com/hybrid/chong-star
Effects Medical Negatives Happy Giggly Euphoric Uplifted Hungry Depression Stress Insomnia Lack of Appetite Headaches Paranoid Dry Mouth Dry Eyes Anxious Dizzy,Chronic,https://www.leafly.com/hybrid/chronic
Effects Medical Dry Mouth Giggly Happy Aroused Creative Depression Pain Insomnia Stress,Chucky's Bride,https://www.leafly.com/hybrid/chuckys-bride
Effects Medical Negatives Happy Uplifted Euphoric Relaxed Energetic Stress Depression Pain Fatigue Lack of Appetite Dry Mouth Paranoid Dizzy Dry Eyes Anxious,Cinderella 99,https://www.leafly.com/hybrid/cinderella-99
Effects Medical Negatives Energetic Happy Euphoric Focused Uplifted Lack of Appetite Stress Nausea Depression Pain Dry Mouth Dry Eyes,Cinderella's Dream,https://www.leafly.com/hybrid/cinderellas-dream
Effects Medical Negatives Uplifted Energetic Talkative Euphoric Hungry Pain Headaches Lack of Appetite Eye Pressure Depression Dry Mouth,Cindy White,https://www.leafly.com/hybrid/cindy-white
Effects Medical Negatives Happy Uplifted Focused Euphoric Creative Stress Depression Fatigue Nausea Pain Anxious Dry Mouth,Citrix,https://www.leafly.com/hybrid/citrix
Effects Medical Negatives Happy Euphoric Relaxed Giggly Uplifted Stress Depression Insomnia Nausea Pain Dry Mouth Paranoid Dry Eyes Anxious Dizzy,Citrus Kush,https://www.leafly.com/hybrid/citrus-kush
Effects Medical Euphoric Relaxed Dizzy Giggly Focused Headaches,Cluster Bomb,https://www.leafly.com/hybrid/cluster-bomb
Effects Medical Negatives Uplifted Happy Creative Euphoric Relaxed Depression Stress Pain Lack of Appetite Insomnia Dry Eyes Dry Mouth Headache,Cold Creek Kush,https://www.leafly.com/hybrid/cold-creek-kush
Effects Medical Negatives Euphoric Focused Dry Eyes Energetic Happy Pain Stress Nausea Depression Insomnia Dry Mouth,Colorado Chem,https://www.leafly.com/hybrid/colorado-chem
Effects Medical Negatives Relaxed Happy Uplifted Focused Sleepy Stress Pain Depression Fatigue Insomnia Dry Mouth Dry Eyes Dizzy,Connie Chung,https://www.leafly.com/hybrid/connie-chung
Effects Medical Negatives Relaxed Euphoric Happy Sleepy Uplifted Pain Stress Insomnia Inflammation Nausea Dry Eyes Dry Mouth Anxious Dizzy Headache,Cookie Monster,https://www.leafly.com/hybrid/cookie-monster
Effects Medical Negatives Euphoric Relaxed Focused Happy Energetic Pain Stress Depression Headaches Insomnia Dry Eyes Dry Mouth,Cookie Wreck,https://www.leafly.com/hybrid/cookie-wreck
Effects Medical Negatives Happy Relaxed Euphoric Uplifted Creative Stress Depression Insomnia Muscle Spasms Lack of Appetite Dry Eyes Dry Mouth Anxious,Cookies and Cream,https://www.leafly.com/hybrid/cookies-and-cream
Effects Medical Negatives Euphoric Relaxed Happy Uplifted Creative Stress Depression Pain Insomnia Headaches Dry Mouth Dizzy Dry Eyes Anxious Paranoid,Cotton Candy Kush,https://www.leafly.com/hybrid/cotton-candy-kush
Effects Medical Relaxed Happy Uplifted Euphoric Tingly Stress Depression Headaches Fatigue Muscle Spasms,Cotton Purple Chem,https://www.leafly.com/hybrid/cotton-purple-chem
Effects Medical Negatives Happy Relaxed Euphoric Focused Uplifted Pain Stress Depression Insomnia Nausea Dry Mouth,Crater Lake,https://www.leafly.com/hybrid/crater-lake
Effects Medical Euphoric Relaxed Tingly Energetic Uplifted Depression Eye Pressure Nausea Pain Inflammation,Crazy Miss Hyde,https://www.leafly.com/hybrid/crazy-miss-hyde
Effects Medical Negatives Uplifted Sleepy Relaxed Dry Eyes Euphoric Pain Depression Fatigue Stress Insomnia Dry Mouth Dizzy,Crimea Blue,https://www.leafly.com/hybrid/crimea-blue
Effects Medical Negatives Happy Giggly Relaxed Talkative Euphoric Depression Insomnia Stress Inflammation Cramps Dry Mouth Dizzy Dry Eyes,Critical 47,https://www.leafly.com/hybrid/critical-47
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Creative Insomnia Stress Depression Pain Nausea Dizzy Dry Eyes Dry Mouth Paranoid Anxious,Critical Bilbo,https://www.leafly.com/hybrid/critical-bilbo
Effects Medical Negatives Talkative Happy Energetic Focused Euphoric Depression Stress Headaches Fatigue Pain Dry Mouth,Critical Cheese,https://www.leafly.com/hybrid/critical-cheese
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Focused Stress Pain Depression Insomnia Lack of Appetite Dry Eyes Paranoid Dry Mouth,Critical Haze,https://www.leafly.com/hybrid/critical-haze
Effects Medical Negatives Uplifted Focused Euphoric Happy Relaxed Stress Depression Pain Fatigue Headaches Dry Mouth Dry Eyes Anxious Dizzy Headache,Critical Jack,https://www.leafly.com/hybrid/critical-jack
Effects Medical Negatives Relaxed Creative Happy Uplifted Focused Depression Stress Pain Nausea Lack of Appetite Dry Mouth Dry Eyes Headache Anxious Paranoid,Critical Plus,https://www.leafly.com/hybrid/critical-plus
Effects Medical Happy Relaxed Creative Uplifted Aroused Pain Stress Depression Insomnia Muscle Spasms,Critical Skunk,https://www.leafly.com/hybrid/critical-skunk
Effects Medical Uplifted Euphoric Happy Relaxed Energetic Stress Insomnia Lack of Appetite Depression Pain,Critical Widow,https://www.leafly.com/hybrid/critical-widow
Effects Medical Negatives Euphoric Giggly Relaxed Happy Uplifted Stress Depression Headaches Pain Lack of Appetite Dry Mouth,Crunch Berry Kush,https://www.leafly.com/hybrid/crunch-berry-kush
Effects Medical Negatives Focused Relaxed Euphoric Happy Tingly Headaches Stress Inflammation Insomnia Lack of Appetite Dry Eyes Dry Mouth,Crypt,https://www.leafly.com/hybrid/crypt
Effects Medical Negatives Focused Relaxed Creative Dizzy Dry Eyes Muscle Spasms Dry Mouth,Crystal Gayle,https://www.leafly.com/hybrid/crystal-gayle
Effects Medical Negatives Uplifted Relaxed Happy Focused Euphoric Stress Pain Lack of Appetite Headaches Depression Dry Mouth Dry Eyes Dizzy Headache Paranoid,Dairy Queen,https://www.leafly.com/hybrid/dairy-queen
Effects Medical Relaxed Uplifted Euphoric Happy Creative Depression Pain,Damnesia,https://www.leafly.com/hybrid/damnesia
Effects Medical Negatives Relaxed Uplifted Euphoric Focused Giggly Inflammation Muscle Spasms Pain Stress Depression Dry Eyes Dry Mouth Paranoid,Dancehall,https://www.leafly.com/hybrid/dancehall
Effects Medical Negatives Euphoric Relaxed Giggly Happy Tingly Stress Pain Insomnia Depression Headaches Dry Mouth Dry Eyes,Dawg's Waltz,https://www.leafly.com/hybrid/dawgs-waltz
Effects Medical Negatives Relaxed Talkative Euphoric Focused Aroused Nausea Stress Fatigue Insomnia Muscle Spasms Dizzy Dry Mouth,Day Tripper,https://www.leafly.com/hybrid/day-tripper
Effects Medical Negatives Relaxed Euphoric Happy Uplifted Focused Stress Pain Depression Fatigue Insomnia Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Deadhead OG,https://www.leafly.com/hybrid/deadhead-og
